Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
6633,8593147,SRH 1st Inns,11.3,"Jadeja to Manish Pandey, out Caught&Bowled!! Easy peasy! SRH lose another. Pandey's woeful season continues. Nothing but a dart on middle and leg, might have slightly gripped the surface, Pandey wanted to work it into the on-side and closed the bat face, the leading edge lobs up to the right of Jadeja, who moves across and ahead of Pathan to gobble that up. Manish Pandey c and b Jadeja 8(16)",Jadeja to Manish Pandey,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Easy peasy! {{TEAM}} lose another. {{BATSMAN}}'s woeful season continues. Nothing but a dart on middle and leg, might have slightly gripped the surface, {{BATSMAN}} wanted to work it into the on-side and closed the bat face, the leading edge lobs up to the right of {{BOWLER}}, who moves across and ahead of Pathan to gobble that up. {{BATSMAN}} c and b {{BOWLER}} 8(16)",SRH,Jadeja,Manish Pandey,Manish,Pandey,Jadeja,,6,6.0,6,
6647,8593147,SRH 1st Inns,20.0,"SN Thakur to Brathwaite, out Bhuvneshwar Run Out!! Bhuvneshwar is run-out trying to steal a bye. MS does not miss out on the opportunity. Bouncer on middle and leg, Brathwaite shuffled across, got inside the line and failed to connect with the pull shot, Bhuvneshwar called for the run and he was caught well short. Dhoni hitting the sticks with an under-arm throw. Excellent finish to the SRH innings though, 20 runs off the final over. Bhuvneshwar run out (Dhoni) 7(11)",SN Thakur to Brathwaite,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bhuvneshwar Run Out!! Bhuvneshwar is run-out trying to steal a bye. MS does not miss out on the opportunity. Bouncer on middle and leg, {{BATSMAN}} shuffled across, got inside the line and failed to connect with the pull shot, Bhuvneshwar called for the run and he was caught well short. Dhoni hitting the sticks with an under-arm throw. Excellent finish to the {{TEAM}} innings though, 20 runs off the final over. Bhuvneshwar run out (Dhoni) 7(11)",SRH,SN Thakur,Brathwaite,Brathwaite,,SN,Thakur,10,,2,6.0
6649,8593147,SRH 1st Inns,3.5,"Lungi Ngidi to Goswami, out Caught&Bowled!! Excellent return catch from Ngidi. Ensured he didn't offer any room to Goswami there, bowled it on a length and extracted some zip off the pitch; Goswami had nowhere to go, went flat and hard, ended up splicing it straight to Ngidi who bent down to claim a clean, low catch. Ngidi is pumped and so is CSK. Goswami c and b Lungi Ngidi 12(9) [4s-2]",Lungi Ngidi to Goswami,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Excellent return catch from {{BOWLER}}. Ensured he didn't offer any room to {{BATSMAN}} there, bowled it on a length and extracted some zip off the pitch; {{BATSMAN}} had nowhere to go, went flat and hard, ended up splicing it straight to {{BOWLER}} who bent down to claim a clean, low catch. {{BOWLER}} is pumped and so is CSK. {{BATSMAN}} c and b {{BOWLER}} 12(9) [4s-2]",SRH,Lungi Ngidi,Goswami,Goswami,,Lungi,Ngidi,7,,5,5.0
6650,8593147,SRH 1st Inns,4.2,"SN Thakur to Williamson, out Caught by Dhoni!! Is that the game for CSK? Tom Moody looks stunned. An absolute gift of a wicket this. Short and drifting down leg, Williamson senses a boundary-scoring opportunity and gives it a real whack, no bat. It spooned up off the glove and travelled straight into the bucket hands of MS behind the stumps. Williamson c Dhoni b SN Thakur 24(15) [4s-4]",SN Thakur to Williamson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Dhoni!! Is that the game for CSK? Tom Moody looks stunned. An absolute gift of a wicket this. Short and drifting down leg, {{BATSMAN}} senses a boundary-scoring opportunity and gives it a real whack, no bat. It spooned up off the glove and travelled straight into the bucket hands of MS behind the stumps. {{BATSMAN}} c Dhoni b {{BOWLER}} 24(15) [4s-4]",SRH,SN Thakur,Williamson,Williamson,,SN,Thakur,10,,2,6.0
6653,8593147,SRH 1st Inns,6.4,"Dwayne Bravo to Shakib, out Caught by Dhoni!! Strangle down leg episode 2!! CSK are literally strangling SRH here. Another SRH batsman gets out to a poor delivery. It was slow, down leg and asking to be whacked, Shakib swivels and tries to oblige, ends up dragging it off his glove which makes a tiny tickle off his thigh pad before nestling into Dhoni's mitts. CSK are on fire.... Shakib c Dhoni b Dwayne Bravo 12(10) [4s-2]",Dwayne Bravo to Shakib,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Dhoni!! Strangle down leg episode 2!! CSK are literally strangling {{TEAM}} here. Another {{TEAM}} batsman gets out to a poor delivery. It was slow, down leg and asking to be whacked, {{BATSMAN}} swivels and tries to oblige, ends up dragging it off his glove which makes a tiny tickle off his thigh pad before nestling into Dhoni's mitts. CSK are on fire.... {{BATSMAN}} c Dhoni b {{BOWLER}} 12(10) [4s-2]",SRH,Dwayne Bravo,Shakib,Shakib,,Dwayne,Bravo,6,,6,5.0
6655,9461343,KKR 1st Inns,0.2,"Gowtham to Narine, out Stumped!! Gowtham has his revenge instantly! After the last boundary, I was beginning to think that RR have missed a trick by giving Gowtham the new ball, again, with Narine on strike. But hasn't the off spinner justified the decision or what! Clever bowling, expected Narine to give the charge and hung it up in the air a touch more on a slightly shorter length. The West Indian didn't bother adjusting to the length, that's not his way anyway and goes through with the shot. A bit of grip off the surface and whizzes past the edge. Easy for Klaasen. Narine st Klaasen b Gowtham 4(2) [4s-1]",Gowtham to Narine,OUT,"{{BOWLER}} to {{BATSMAN}}, out Stumped!! {{BOWLER}} has his revenge instantly! After the last boundary, I was beginning to think that RR have missed a trick by giving {{BOWLER}} the new ball, again, with {{BATSMAN}} on strike. But hasn't the off spinner justified the decision or what! Clever bowling, expected {{BATSMAN}} to give the charge and hung it up in the air a touch more on a slightly shorter length. The West Indian didn't bother adjusting to the length, that's not his way anyway and goes through with the shot. A bit of grip off the surface and whizzes past the edge. Easy for Klaasen. {{BATSMAN}} st Klaasen b {{BOWLER}} 4(2) [4s-1]",KKR,Gowtham,Narine,Narine,,Gowtham,,6,,7,
6662,9461343,KKR 1st Inns,14.2,"Jofra Archer to Shubman Gill, out Caught by Klaasen!! And does him next ball. Archer retaliates. Sticks to his strengths. Keeps it short and cramps Gill for room and space. Gill was backing away, in a bid to slash it through point. Is defeated by the extra bounce and zip. Gets a faint nick and Klaasen nestles it in his gloves. The partnership has been broken and KKR lose half their side. Shubman Gill c Klaasen b Jofra Archer 28(17) [4s-3 6s-1]",Jofra Archer to Shubman Gill,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Klaasen!! And does him next ball. {{BOWLER}} retaliates. Sticks to his strengths. Keeps it short and cramps {{BATSMAN}} for room and space. {{BATSMAN}} was backing away, in a bid to slash it through point. Is defeated by the extra bounce and zip. Gets a faint nick and Klaasen nestles it in his gloves. The partnership has been broken and {{TEAM}} lose half their side. {{BATSMAN}} c Klaasen b {{BOWLER}} 28(17) [4s-3 6s-1]",KKR,Jofra Archer,Shubman Gill,Shubman,Gill,Jofra,Archer,7,4.0,5,6.0
6667,9461343,KKR 1st Inns,17.1,"Laughlin to Karthik, out Caught by Rahane!! Eden Gardens is shellshocked. Reason - Karthik perishes. Laughlin strikes gold and is pumped. The top-of-the-hand slower ball, on a fuller length. Karthik was shaping up for a biff across the line, loses his shape and loses his timing as well. Slicing it up in the air towards extra cover. Rahane keeps his eyes on the ball, back-pedals and holds on. Karthik c Rahane b Laughlin 52(38) [4s-4 6s-2]",Laughlin to Karthik,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rahane!! Eden Gardens is shellshocked. Reason - {{BATSMAN}} perishes. {{BOWLER}} strikes gold and is pumped. The top-of-the-hand slower ball, on a fuller length. {{BATSMAN}} was shaping up for a biff across the line, loses his shape and loses his timing as well. Slicing it up in the air towards extra cover. Rahane keeps his eyes on the ball, back-pedals and holds on. {{BATSMAN}} c Rahane b {{BOWLER}} 52(38) [4s-4 6s-2]",KKR,Laughlin,Karthik,Karthik,,Laughlin,,7,,8,
6672,9461343,KKR 1st Inns,19.4,"Laughlin to Searles, out Caught by Jofra Archer!! Laughlin hoodwinking the batsmen with his canny slower balls. This was on a length around off, Searles swung it hard, lost his shape and skied it as far as long-off. Two fielders were converging and Archer completes the catch in the end running forward. A dot ball but Russell gets back on strike. Blessing in disguise? Eh? Searles c Jofra Archer b Laughlin 2(5)",Laughlin to Searles,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Jofra Archer!! {{BOWLER}} hoodwinking the batsmen with his canny slower balls. This was on a length around off, {{BATSMAN}} swung it hard, lost his shape and skied it as far as long-off. Two fielders were converging and Archer completes the catch in the end running forward. A dot ball but Russell gets back on strike. Blessing in disguise? Eh? {{BATSMAN}} c Jofra Archer b {{BOWLER}} 2(5)",KKR,Laughlin,Searles,Searles,,Laughlin,,7,,8,
6674,9461343,KKR 1st Inns,2.1,"Gowtham to Uthappa, out Caught&Bowled!! Soft, soft dismissal! Gowtham is on a roll here! It's Uthappa who has to go and another massive blow to KKR. This was tossed up generously and perhaps held onto the pitch a tad. Uthappa didn't help his cause by trying to work across the line. The leading edge balloons towards Gowtham who just has to leap a touch from his tall frame to grab the return catch. The hosts have been jolted here at Eden Gardens. It's all happening. Uthappa c and b Gowtham 3(7)",Gowtham to Uthappa,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Soft, soft dismissal! {{BOWLER}} is on a roll here! It's {{BATSMAN}} who has to go and another massive blow to {{TEAM}}. This was tossed up generously and perhaps held onto the pitch a tad. {{BATSMAN}} didn't help his cause by trying to work across the line. The leading edge balloons towards {{BOWLER}} who just has to leap a touch from his tall frame to grab the return catch. The hosts have been jolted here at Eden Gardens. It's all happening. {{BATSMAN}} c and b {{BOWLER}} 3(7)",KKR,Gowtham,Uthappa,Uthappa,,Gowtham,,7,,7,
6676,9461343,KKR 1st Inns,3.4,"Jofra Archer to Nitish Rana, out Caught by Unadkat!! Atrocious from Rana! Another one bites the dust and KKR are clearly struggling at the moment. They aren't helping their cause either by not adapting to this surface. Short of a length from Archer and Rana once again backs away, like he did previous ball. What he also did, was to try a weird slog that was never a percentage stroke on this pitch. Only manages it high, off the inside half of the bat, towards mid-on. Nitish Rana c Unadkat b Jofra Archer 3(5)",Jofra Archer to Nitish Rana,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Unadkat!! Atrocious from {{BATSMAN}}! Another one bites the dust and {{TEAM}} are clearly struggling at the moment. They aren't helping their cause either by not adapting to this surface. Short of a length from {{BOWLER}} and {{BATSMAN}} once again backs away, like he did previous ball. What he also did, was to try a weird slog that was never a percentage stroke on this pitch. Only manages it high, off the inside half of the bat, towards mid-on. {{BATSMAN}} c Unadkat b {{BOWLER}} 3(5)",KKR,Jofra Archer,Nitish Rana,Nitish,Rana,Jofra,Archer,6,4.0,5,6.0
6681,9461343,KKR 1st Inns,8.0,"Shreyas Gopal to Chris Lynn, out Caught&Bowled!! Another return catch. There were a few at the Wankhede yesterday and the Eden surface is creating the same havoc. The googly from Gopal which sticks onto the pitch a touch, Lynn wanted to work it away off the back foot but could only spoon it back to the leg spinner. A scratchy innings from the Australian. Never looked comfortable on this pitch. Right then, that means more responsibility for DK. Chris Lynn c and b Shreyas Gopal 18(22) [4s-2]",Shreyas Gopal to Chris Lynn,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! Another return catch. There were a few at the Wankhede yesterday and the Eden surface is creating the same havoc. The googly from {{BOWLER}} which sticks onto the pitch a touch, {{BATSMAN}} wanted to work it away off the back foot but could only spoon it back to the leg spinner. A scratchy innings from the Australian. Never looked comfortable on this pitch. Right then, that means more responsibility for DK. {{BATSMAN}} c and b {{BOWLER}} 18(22) [4s-2]",KKR,Shreyas Gopal,Chris Lynn,Chris,Lynn,Shreyas,Gopal,5,4.0,7,5.0
6687,9461343,RR 1st Inns,14.1,"Kuldeep Yadav to Rahane, out Caught&Bowled!! The time-out has struck. That was a flighted ball, the batsman skews the sweep back and the bowler does the rest. Caught and bowled is trending. The googly dipped, spun a little and the lack of pace from the wicket also helped. Huge strike for KKR. They are back in this. Rahane c and b Kuldeep Yadav 46(41) [4s-4 6s-1]",Kuldeep Yadav to Rahane,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! The time-out has struck. That was a flighted ball, the batsman skews the sweep back and the bowler does the rest. Caught and bowled is trending. The googly dipped, spun a little and the lack of pace from the wicket also helped. Huge strike for KKR. They are back in this. {{BATSMAN}} c and b {{BOWLER}} 46(41) [4s-4 6s-1]",RR,Kuldeep Yadav,Rahane,Rahane,,Kuldeep,Yadav,6,,7,5.0
6691,9461343,RR 1st Inns,16.5,"Chawla to Samson, out Caught by Searles!! Gone. Taken at long-on. That was dragged short, quicker as well. The batsman went for the pull but there was no distance on it. A lot of elevation though and was taken in the deep. Huge strike again from KKR. They keep dragging this back. The batsman got a bit carried away with the length I guess but the half-trackers have done the job in this edition of the IPL. Samson c Searles b Chawla 50(38) [4s-4 6s-2]",Chawla to Samson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Searles!! Gone. Taken at long-on. That was dragged short, quicker as well. The batsman went for the pull but there was no distance on it. A lot of elevation though and was taken in the deep. Huge strike again from KKR. They keep dragging this back. The batsman got a bit carried away with the length I guess but the half-trackers have done the job in this edition of the IPL. {{BATSMAN}} c Searles b {{BOWLER}} 50(38) [4s-4 6s-2]",RR,Chawla,Samson,Samson,,Chawla,,6,,6,
6692,9461343,RR 1st Inns,18.0,"Prasidh to Binny, out Caught by Chris Lynn!! Slower dipping full toss and the slog sweep, sans any power, finds the man at square leg. Huge wicket or a blessing in disguise for KKR? Tough to say. It would bring in Gowtham. Three dot balls from him will hurt RR. But my word, this boy is special. Nailed the blockhole stuff and slower balls to perfection. Binny c Chris Lynn b Prasidh 0(3)",Prasidh to Binny,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Chris Lynn!! Slower dipping full toss and the slog sweep, sans any power, finds the man at square leg. Huge wicket or a blessing in disguise for KKR? Tough to say. It would bring in Gowtham. Three dot balls from him will hurt {{TEAM}}. But my word, this boy is special. Nailed the blockhole stuff and slower balls to perfection. {{BATSMAN}} c Chris Lynn b {{BOWLER}} 0(3)",RR,Prasidh,Binny,Binny,,Prasidh,,5,,7,
6710,1468999,KKR 1st Inns,10.1,"Rashid Khan to Uthappa, out Bowled!! That's not very smart from Uthappa, his flattened leg-stump tells him the same. The very first ball he faces from Rashid, he tries to reverse-sweep him premeditatedly. It was too full to be doing that. The ball slid on under his bat and crashed his wicket away. Off you go, says Rashid with a twirl of his wrist. Uthappa b Rashid Khan 2(8)",Rashid Khan to Uthappa,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! That's not very smart from {{BATSMAN}}, his flattened leg-stump tells him the same. The very first ball he faces from {{BOWLER}}, he tries to reverse-sweep him premeditatedly. It was too full to be doing that. The ball slid on under his bat and crashed his wicket away. Off you go, says {{BOWLER}} with a twirl of his wrist. {{BATSMAN}} b {{BOWLER}} 2(8)",KKR,Rashid Khan,Uthappa,Uthappa,,Rashid,Khan,7,,6,4.0
6713,1468999,KKR 1st Inns,12.0,"Shakib to Karthik, out Bowled!! What a massive wicket! Sunrisers are absolutely pumped, with Shakib furiously swinging his hand in celebration. Oh, this form. Such a tricky thing. Karthik gets carried away a touch, tries cutting a ball from off-stump and chops it back onto leg. The length wasn't short either, and his balance just wasn't there as he was leaning backward in trying to manufacture the room which wasn't there. This match is well and truly alive. Karthik b Shakib 8(6) [4s-1]",Shakib to Karthik,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! What a massive wicket! Sunrisers are absolutely pumped, with {{BOWLER}} furiously swinging his hand in celebration. Oh, this form. Such a tricky thing. {{BATSMAN}} gets carried away a touch, tries cutting a ball from off-stump and chops it back onto leg. The length wasn't short either, and his balance just wasn't there as he was leaning backward in trying to manufacture the room which wasn't there. This match is well and truly alive. {{BATSMAN}} b {{BOWLER}} 8(6) [4s-1]",KKR,Shakib,Karthik,Karthik,,Shakib,,7,,6,
6714,1468999,KKR 1st Inns,12.2,"Rashid Khan to Chris Lynn, out Lbw!! Lynn falls sweeping. That was his ploy against spin. He was aware of the dangers associated with it, and was willing to take them anyway. Rashid's googly skids back in sharply and hits him on the knee-roll in front of off and middle. Plumb. What a turnaround this. Chris Lynn lbw b Rashid Khan 48(31) [4s-6 6s-2]",Rashid Khan to Chris Lynn,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! {{BATSMAN}} falls sweeping. That was his ploy against spin. He was aware of the dangers associated with it, and was willing to take them anyway. {{BOWLER}}'s googly skids back in sharply and hits him on the knee-roll in front of off and middle. Plumb. What a turnaround this. {{BATSMAN}} lbw b {{BOWLER}} 48(31) [4s-6 6s-2]",KKR,Rashid Khan,Chris Lynn,Chris,Lynn,Rashid,Khan,5,4.0,6,4.0
6724,1468999,KKR 1st Inns,19.2,"Brathwaite to Shivam Mavi, out Caught by Rashid Khan!! Slogs, connects hard and flat, but picks out deep mid-wicket, and who should it be there. Of course Rashid Khan. To Brathwaite's credit, he bowled this pretty full and prevented Mavi from getting much elevation. KKR will at least have Gill on strike. Shivam Mavi c Rashid Khan b Brathwaite 6(4) [4s-1]",Brathwaite to Shivam Mavi,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rashid Khan!! Slogs, connects hard and flat, but picks out deep mid-wicket, and who should it be there. Of course Rashid Khan. To {{BOWLER}}'s credit, he bowled this pretty full and prevented {{BATSMAN}} from getting much elevation. {{TEAM}} will at least have Gill on strike. {{BATSMAN}} c Rashid Khan b {{BOWLER}} 6(4) [4s-1]",KKR,Brathwaite,Shivam Mavi,Shivam,Mavi,Brathwaite,,6,4.0,10,
6725,1468999,KKR 1st Inns,19.3,"Brathwaite to Shubman Gill, out Caught by Rashid Khan!! Rashid Khan has gobbled this up like a candy in the deep. What ridiculous ease. Full ball on leg stump from round the wicket, Brathwaite's round the wicket angle cramped Gill up meaning that there was no power behind the shot. He merely chipped it up. Rashid settles under it, around five yards in front of the boundary, and swallows it. Shubman Gill c Rashid Khan b Brathwaite 30(20) [4s-2 6s-1]",Brathwaite to Shubman Gill,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Rashid Khan!! Rashid Khan has gobbled this up like a candy in the deep. What ridiculous ease. Full ball on leg stump from round the wicket, {{BOWLER}}'s round the wicket angle cramped {{BATSMAN}} up meaning that there was no power behind the shot. He merely chipped it up. Rashid settles under it, around five yards in front of the boundary, and swallows it. {{BATSMAN}} c Rashid Khan b {{BOWLER}} 30(20) [4s-2 6s-1]",KKR,Brathwaite,Shubman Gill,Shubman,Gill,Brathwaite,,7,4.0,10,
6741,1468999,KKR 1st Inns,8.3,"Shakib to Nitish Rana, out Nitish Rana Run Out!! 1 run completed. You've gotta be kidding me! Full ball nurdled away towards deep mid-wicket, Rashid (who can't be kept out of the game) fires in the throw at the keeper's end. Rana, who slipped at the non-striker's end, ran to the danger end (the striker's end) for the fatal second run and was caught just marginally short. Throws his bat in disgust as he walks back, embarrassed. Nitish Rana run out (Rashid Khan/Saha) 22(16) [4s-1 6s-2]",Shakib to Nitish Rana,OUT,"{{BOWLER}} to {{BATSMAN}}, out {{BATSMAN}} Run Out!! 1 run completed. You've gotta be kidding me! Full ball nurdled away towards deep mid-wicket, Rashid (who can't be kept out of the game) fires in the throw at the keeper's end. {{BATSMAN}}, who slipped at the non-striker's end, ran to the danger end (the striker's end) for the fatal second run and was caught just marginally short. Throws his bat in disgust as he walks back, embarrassed. {{BATSMAN}} run out (Rashid Khan/Saha) 22(16) [4s-1 6s-2]",KKR,Shakib,Nitish Rana,Nitish,Rana,Shakib,,6,4.0,6,
6745,1468999,SRH 1st Inns,10.3,"Chawla to Saha, out Stumped!! Saha is waiting. Not sure why? They are checking whether Karthik has the ball in his gloves, he does. It pops out after the stumps are broken. So that is fine. TV umpire is having multiple looks. Why is he taking so much time? The square leg umpire had raised the finger and just because Saha stood his ground, the umpires went upstairs. Finally, we have a decision and it is OUT. The Eden crowd had to wait for almost three minutes to start their celebration. The googly and Saha hung back to nudge it into the on-side, gets an inside edge onto the under side of the thigh pad and the ball rolls back towards Karthik, Saha was taking off for the run and by the time he saw where the ball was, DK had broken the stumps. The ball did slip out of his grasp, but that was after he had lit the LEDs. Saha st Karthik b Chawla 35(27) [4s-5]",Chawla to Saha,OUT,"{{BOWLER}} to {{BATSMAN}}, out Stumped!! {{BATSMAN}} is waiting. Not sure why? They are checking whether Karthik has the ball in his gloves, he does. It pops out after the stumps are broken. So that is fine. TV umpire is having multiple looks. Why is he taking so much time? The square leg umpire had raised the finger and just because {{BATSMAN}} stood his ground, the umpires went upstairs. Finally, we have a decision and it is OUT. The Eden crowd had to wait for almost three minutes to start their celebration. The googly and {{BATSMAN}} hung back to nudge it into the on-side, gets an inside edge onto the under side of the thigh pad and the ball rolls back towards Karthik, {{BATSMAN}} was taking off for the run and by the time he saw where the ball was, DK had broken the stumps. The ball did slip out of his grasp, but that was after he had lit the LEDs. {{BATSMAN}} st Karthik b {{BOWLER}} 35(27) [4s-5]",SRH,Chawla,Saha,Saha,,Chawla,,4,,6,
6749,1468999,SRH 1st Inns,15.1,"Kuldeep Yadav to Deepak Hooda, out Shakib Run Out!! KKR keep chipping away at the wickets. Just when the partnership had started to built, they have got rid of the set batsman. Floaty delivery and Deepak clears his front leg to have a clean swing at that, drills it straight back and Kuldeep gets a fingertip on it before the ball crashes into the stumps. Shakib was backing up and he had no time to make his way back. Caught well short of the crease. Shakib is disappointed and keeps shaking his head as he makes his way to the dugout. Shakib run out (Kuldeep Yadav) 28(24) [4s-4]",Kuldeep Yadav to Deepak Hooda,OUT,"{{BOWLER}} to {{BATSMAN}}, out Shakib Run Out!! KKR keep chipping away at the wickets. Just when the partnership had started to built, they have got rid of the set batsman. Floaty delivery and {{BATSMAN}} clears his front leg to have a clean swing at that, drills it straight back and {{BOWLER}} gets a fingertip on it before the ball crashes into the stumps. Shakib was backing up and he had no time to make his way back. Caught well short of the crease. Shakib is disappointed and keeps shaking his head as he makes his way to the dugout. Shakib run out ({{BOWLER}}) 28(24) [4s-4]",SRH,Kuldeep Yadav,Deepak Hooda,Deepak,Hooda,Kuldeep,Yadav,6,5.0,7,5.0
6751,1468999,SRH 1st Inns,16.5,"Narine to Deepak Hooda, out Caught by Chawla!! Well, the conventional sweep didn't work so lets try the reverse sweep. It still doesn't come off and Hooda has to go. The off-break from Narine and kept turning into Hooda, who shaped to play the reverse sweep/pull, fetched it from outside leg and spliced it towards backward point. Chawla ran back a few yards and reverse cupped it. In fact, Hooda changed his grip and tried the switch hit. Deepak Hooda c Chawla b Narine 19(19) [6s-1]",Narine to Deepak Hooda,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Chawla!! Well, the conventional sweep didn't work so lets try the reverse sweep. It still doesn't come off and {{BATSMAN}} has to go. The off-break from {{BOWLER}} and kept turning into {{BATSMAN}}, who shaped to play the reverse sweep/pull, fetched it from outside leg and spliced it towards backward point. Chawla ran back a few yards and reverse cupped it. In fact, {{BATSMAN}} changed his grip and tried the switch hit. {{BATSMAN}} c Chawla b {{BOWLER}} 19(19) [6s-1]",SRH,Narine,Deepak Hooda,Deepak,Hooda,Narine,,6,5.0,6,
6753,1468999,SRH 1st Inns,17.5,"Prasidh to Brathwaite, out Brathwaite Run Out!! 1 run completed. Brilliant bit of work from Rana. Brathwaite is down on the floor and he takes ages to make his way back. Very full and almost close to the yorker length, Brathwaite slices it with an open bat face wide of short third man, Rana runs to his left from deep backward point, flings full length to stop the ball and then bullets a flat throw right next to the stumps to Karthik. There was never a second and even though Brathwaite put in the dive, he was well short. Huge wicket at this stage for KKR. They have removed one of the big hitters. Brathwaite run out (Nitish Rana/Karthik) 8(4) [6s-1]",Prasidh to Brathwaite,OUT,"{{BOWLER}} to {{BATSMAN}}, out {{BATSMAN}} Run Out!! 1 run completed. Brilliant bit of work from Rana. {{BATSMAN}} is down on the floor and he takes ages to make his way back. Very full and almost close to the yorker length, {{BATSMAN}} slices it with an open bat face wide of short third man, Rana runs to his left from deep backward point, flings full length to stop the ball and then bullets a flat throw right next to the stumps to Karthik. There was never a second and even though {{BATSMAN}} put in the dive, he was well short. Huge wicket at this stage for KKR. They have removed one of the big hitters. {{BATSMAN}} run out (Nitish Rana/Karthik) 8(4) [6s-1]",SRH,Prasidh,Brathwaite,Brathwaite,,Prasidh,,10,,7,
6771,1468999,SRH 1st Inns,7.1,"Kuldeep Yadav to Dhawan, out Lbw!! Kuldeep is on all fours and on the ground, but he has a wicket first-ball. This is as plumb as it gets, Dhawan is gutted with himself as he walks back to the hut, didn't even consider reviewing it, it was as dead as one gets. Coming to the ball, this was nicely floated around middle, a hint of shape and that was enough to beat the batsman, Dhawan was shaping for the sweep, the ball was too full for that, he missed and was struck on the back-thigh, adjacent to middle-stump. It was going to crash into middle and umpire Nitin Menon has one of the easier LBW decisions of his career. Dhawan lbw b Kuldeep Yadav 34(24) [4s-4 6s-1]",Kuldeep Yadav to Dhawan,OUT,"{{BOWLER}} to {{BATSMAN}}, out Lbw!! {{BOWLER}} is on all fours and on the ground, but he has a wicket first-ball. This is as plumb as it gets, {{BATSMAN}} is gutted with himself as he walks back to the hut, didn't even consider reviewing it, it was as dead as one gets. Coming to the ball, this was nicely floated around middle, a hint of shape and that was enough to beat the batsman, {{BATSMAN}} was shaping for the sweep, the ball was too full for that, he missed and was struck on the back-thigh, adjacent to middle-stump. It was going to crash into middle and umpire Nitin Menon has one of the easier LBW decisions of his career. {{BATSMAN}} lbw b {{BOWLER}} 34(24) [4s-4 6s-1]",SRH,Kuldeep Yadav,Dhawan,Dhawan,,Kuldeep,Yadav,6,,7,5.0
6772,1468999,SRH 1st Inns,7.5,"Kuldeep Yadav to Williamson, out Caught by Karthik!! Two wickets in the over and Kuldeep is on a roll. The wrong 'un and Williamson has been done in completely. He has a word with his partner, but decides against a review, off he goes. Is this the game turning over? Coming to the ball, this was nicely tossed up around off, Williamson prodded forward on the drive, but unlike the previous ball - he didn't get to the pitch of it. The bat hit the ground, the ball caught the outside edge and Karthik completes a fine catch. Williamson c Karthik b Kuldeep Yadav 3(3)",Kuldeep Yadav to Williamson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Karthik!! Two wickets in the over and {{BOWLER}} is on a roll. The wrong 'un and {{BATSMAN}} has been done in completely. He has a word with his partner, but decides against a review, off he goes. Is this the game turning over? Coming to the ball, this was nicely tossed up around off, {{BATSMAN}} prodded forward on the drive, but unlike the previous ball - he didn't get to the pitch of it. The bat hit the ground, the ball caught the outside edge and Karthik completes a fine catch. {{BATSMAN}} c Karthik b {{BOWLER}} 3(3)",SRH,Kuldeep Yadav,Williamson,Williamson,,Kuldeep,Yadav,10,,7,5.0
