Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
5283,3529537,KXIP 1st Inns,9.3,"Hardik Pandya to Yuvraj, 1 run, edged and dropped, short of a length and just outside off, Yuvraj went hard on the cut, gets a thick edge to the right of the keeper. Ishan Kishan didn't get his foot moving, went one-handed as he dived, the ball hit his palms and bounced out",Hardik Pandya to Yuvraj,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, edged and dropped, short of a length and just outside off, {{BATSMAN}} went hard on the cut, gets a thick edge to the right of the keeper. Ishan Kishan didn't get his foot moving, went one-handed as he dived, the ball hit his palms and bounced out",KXIP,Hardik Pandya,Yuvraj,Yuvraj,,Hardik,Pandya,6,,6,6.0
5290,3529537,MI 1st Inns,12.4,"Mujeeb to Hardik Pandya, 1 run, flatter and outside off, chops the cut towards cover and takes Yuvraj on for the single. The shy at the bowler's end misses but I reckon Hardik may have made it",Mujeeb to Hardik Pandya,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, flatter and outside off, chops the cut towards cover and takes Yuvraj on for the single. The shy at the bowler's end misses but I reckon {{BATSMAN}} may have made it",MI,Mujeeb,Hardik Pandya,Hardik,Pandya,Mujeeb,,6,6.0,6,
5322,2716679,CSK 1st Inns,13.4,"Murugan Ashwin to Dwayne Bravo, 1 run, chance and dropped, RCB simply can't afford this, Kohli looks livid, but Chahal is the man who has dropped it. This was tossed up well outside off, Bravo went for his flamboyant inside out drive, didn't bother to keep it down. Chahal did all the hard yards, ran across to his right from sweeper cover, got to the ball and then shelled it as he tumbled onto the ground",Murugan Ashwin to Dwayne Bravo,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, chance and dropped, RCB simply can't afford this, Kohli looks livid, but Chahal is the man who has dropped it. This was tossed up well outside off, {{BATSMAN}} went for his flamboyant inside out drive, didn't bother to keep it down. Chahal did all the hard yards, ran across to his right from sweeper cover, got to the ball and then shelled it as he tumbled onto the ground",CSK,Murugan Ashwin,Dwayne Bravo,Dwayne,Bravo,Murugan,Ashwin,6,5.0,7,6.0
5343,2716679,RCB 1st Inns,11.2,"Harbhajan to Parthiv Patel, 1 run, pushed through quicker from a good length, worked off the back foot through mid-wicket. 11th IPL fifty for Parthiv Patel! He's been the lone ranger so far with the big names failing. Needs to carry on though",Harbhajan to Parthiv Patel,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, pushed through quicker from a good length, worked off the back foot through mid-wicket. 11th IPL fifty for {{BATSMAN}}! He's been the lone ranger so far with the big names failing. Needs to carry on though",RCB,Harbhajan,Parthiv Patel,Parthiv,Patel,Harbhajan,,7,5.0,9,
5360,2716679,RCB 1st Inns,7.2,"Harbhajan to Parthiv Patel, 1 run, dropped by Bhajji. Slows the pace down, Parthiv Patel's early and pops it back at Bhajji. Slightly to his right, Harbhajan went with both hands and that was his undoing. Got himself into a tangle and was late to react",Harbhajan to Parthiv Patel,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped by Bhajji. Slows the pace down, {{BATSMAN}}'s early and pops it back at Bhajji. Slightly to his right, {{BOWLER}} went with both hands and that was his undoing. Got himself into a tangle and was late to react",RCB,Harbhajan,Parthiv Patel,Parthiv,Patel,Harbhajan,,7,5.0,9,
5384,4811184,DC 1st Inns,6.4,"Shakib to Prithvi Shaw, 1 run, another fine fifty for Shaw! Has been consistent right throughout. This was a short and low delivery on middle, he flicked that away to deep mid-wicket for a single to reach the milestone",Shakib to Prithvi Shaw,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another fine fifty for {{BATSMAN}}! Has been consistent right throughout. This was a short and low delivery on middle, he flicked that away to deep mid-wicket for a single to reach the milestone",DC,Shakib,Prithvi Shaw,Prithvi,Shaw,Shakib,,7,4.0,6,
5390,4811184,SRH 1st Inns,1.4,"Avesh Khan to Hales, 1 run, Maxi drops a skier. He's having a horrible tournament, not amongst the runs and now puts down a sitter. Hales miscues the pull, gets it high on the bat and sends it high into the night sky. Maxi from deep square leg, runs in and slides with both hands cupped. Straight in and out, embarrasses himself and DD",Avesh Khan to Hales,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, Maxi drops a skier. He's having a horrible tournament, not amongst the runs and now puts down a sitter. {{BATSMAN}} miscues the pull, gets it high on the bat and sends it high into the night sky. Maxi from deep square leg, runs in and slides with both hands cupped. Straight in and out, embarrasses himself and DD",SRH,Avesh Khan,Hales,Hales,,Avesh,Khan,5,,5,4.0
5442,2957424,KKR 1st Inns,8.1,"Krunal Pandya to Nitish Rana, 1 run, slower and on off, eased down towards long-on for a single",Krunal Pandya to Nitish Rana,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, slower and on off, eased down towards long-on for a single",KKR,Krunal Pandya,Nitish Rana,Nitish,Rana,Krunal,Pandya,6,4.0,6,6.0
5447,2957424,MI 1st Inns,11.1,"Narine to Suryakumar Yadav, 1 run, fifty for Yadav. Fourth of the season and it has come against his former team. The sea of blue awaken to applaud the innings and he responds with a wave of the bat. Nudged with the spin past mid-wicket",Narine to Suryakumar Yadav,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, fifty for {{BATSMAN}}. Fourth of the season and it has come against his former team. The sea of blue awaken to applaud the innings and he responds with a wave of the bat. Nudged with the spin past mid-wicket",MI,Narine,Suryakumar Yadav,Suryakumar,Yadav,Narine,,10,5.0,6,
5473,2957424,MI 1st Inns,7.5,"Nitish Rana to Lewis, 1 run, dropped! That came at a rapid pace and Nitish Rana could only get a hand on it. A full toss and Lewis hammered it straight down the ground. Rana stuck his left hand out and could only parry it towards mid-wicket. A single nabbed",Nitish Rana to Lewis,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! That came at a rapid pace and {{BOWLER}} could only get a hand on it. A full toss and {{BATSMAN}} hammered it straight down the ground. {{BOWLER}} stuck his left hand out and could only parry it towards mid-wicket. A single nabbed",MI,Nitish Rana,Lewis,Lewis,,Nitish,Rana,5,,6,4.0
5484,7442279,KXIP 1st Inns,14.4,"Unadkat to Stoinis, 1 run, direct hit would have got Stoinis! Rahane was the man at extra cover and his reaction says how much RR wanted this. Slower ball that was tapped gently into the off-side, was always a risky run and Stoinis escapes",Unadkat to Stoinis,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, direct hit would have got {{BATSMAN}}! Rahane was the man at extra cover and his reaction says how much RR wanted this. Slower ball that was tapped gently into the off-side, was always a risky run and {{BATSMAN}} escapes",KXIP,Unadkat,Stoinis,Stoinis,,Unadkat,,7,,7,
5549,9002051,RCB 1st Inns,6.3,"Rashid Khan to Vohra, 1 run, Kaul spills a dolly! He had enough time to judge this but rushed into the catch and eventually, it slipped and crashed into his neck before falling to the ground. Was a quickish delivery and Vohra mistimed the pull due to the bounce. Kaul from deep backward square leg anticipated it well and got to it nicely as well, just couldn't complete the job. Vohra lucky in the end. How much will this cost SRH?",Rashid Khan to Vohra,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, Kaul spills a dolly! He had enough time to judge this but rushed into the catch and eventually, it slipped and crashed into his neck before falling to the ground. Was a quickish delivery and {{BATSMAN}} mistimed the pull due to the bounce. Kaul from deep backward square leg anticipated it well and got to it nicely as well, just couldn't complete the job. {{BATSMAN}} lucky in the end. How much will this cost SRH?",RCB,Rashid Khan,Vohra,Vohra,,Rashid,Khan,5,,6,4.0
5559,9002051,SRH 1st Inns,14.3,"Chahal to Williamson, 1 run, tossed up outside off, pushed to deep cover. 50 for KW. What a player and captain he has been for SRH. And to think that he wouldn't have got in had Warner been here. Fifth fifty of the IPL and once again he is shepherding this innings",Chahal to Williamson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, tossed up outside off, pushed to deep cover. 50 for KW. What a player and captain he has been for {{TEAM}}. And to think that he wouldn't have got in had Warner been here. Fifth fifty of the IPL and once again he is shepherding this innings",SRH,Chahal,Williamson,Williamson,,Chahal,,10,,6,
5587,9414123,KXIP 1st Inns,16.4,"Jofra Archer to Rahul, 1 run, yorker on the stumps this time, Rahul opens the face of the bat to point. Quick single but Stoinis makes it in",Jofra Archer to Rahul,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, yorker on the stumps this time, {{BATSMAN}} opens the face of the bat to point. Quick single but Stoinis makes it in",KXIP,Jofra Archer,Rahul,Rahul,,Jofra,Archer,5,,5,6.0
5632,9414123,RR 1st Inns,7.3,"Ashwin to Buttler, 1 run, shuffles to take it on the pads, and tickles it to short fine. What's more - it's a fifty, stealing the opening spot",Ashwin to Buttler,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, shuffles to take it on the pads, and tickles it to short fine. What's more - it's a fifty, stealing the opening spot",RR,Ashwin,Buttler,Buttler,,Ashwin,,7,,6,
5677,5886474,MI 1st Inns,15.4,"Tom Curran to Hardik Pandya, 1 run, direct-hit would have been curtains for Hardik Pandya! Short of a length, Pandya cross-bats it to extra cover and he gave up as he was sprinting towards the other end. Chawla missed the target at the bowler's end and Pandya survives",Tom Curran to Hardik Pandya,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, direct-hit would have been curtains for {{BATSMAN}}! Short of a length, {{BATSMAN}} cross-bats it to extra cover and he gave up as he was sprinting towards the other end. Chawla missed the target at the bowler's end and {{BATSMAN}} survives",MI,Tom Curran,Hardik Pandya,Hardik,Pandya,Tom,Curran,6,6.0,3,6.0
5699,5886474,MI 1st Inns,9.3,"Kuldeep Yadav to Rohit, 1 run, that could have been a soft dismissal. Was a tossed up delivery and Rohit chipped it straight back. Kuldeep was quick to move to his left and put in the dive but the ball just eludes him",Kuldeep Yadav to Rohit,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, that could have been a soft dismissal. Was a tossed up delivery and {{BATSMAN}} chipped it straight back. {{BOWLER}} was quick to move to his left and put in the dive but the ball just eludes him",MI,Kuldeep Yadav,Rohit,Rohit,,Kuldeep,Yadav,5,,7,5.0
5709,4254114,DC 1st Inns,12.5,"Sandeep Sharma to Pant, 1 run, 50-run stand up for the fourth wicket. How pivotal has this knock by the youngster been. Short of a length outside off and Pant does well to slap it to cover, a slight misfield too but the batsmen are satisfied with the single",Sandeep Sharma to Pant,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50-run stand up for the fourth wicket. How pivotal has this knock by the youngster been. Short of a length outside off and {{BATSMAN}} does well to slap it to cover, a slight misfield too but the batsmen are satisfied with the single",DC,Sandeep Sharma,Pant,Pant,,Sandeep,Sharma,4,,7,6.0
5747,4254114,SRH 1st Inns,14.4,"Boult to Williamson, 1 run, run-out chance missed. KW had almost given up. Nothing going DD's way at the moment. Squeezed to point and they take on Iyer's throw, who misses the target at the non-striker's end",Boult to Williamson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, run-out chance missed. KW had almost given up. Nothing going DD's way at the moment. Squeezed to point and they take on Iyer's throw, who misses the target at the non-striker's end",SRH,Boult,Williamson,Williamson,,Boult,,10,,5,
5769,8725921,CSK 1st Inns,12.0,"Jofra Archer to Raina, 1 run, another fifty for Raina. He continues to keep piling on runs against the Royals. This was a short delivery again and Raina helps it around the corner to reach his milestone. His job is not done yet though. Would be interesting to see how he deals with the spinners from here on",Jofra Archer to Raina,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another fifty for {{BATSMAN}}. He continues to keep piling on runs against the Royals. This was a short delivery again and {{BATSMAN}} helps it around the corner to reach his milestone. His job is not done yet though. Would be interesting to see how he deals with the spinners from here on",CSK,Jofra Archer,Raina,Raina,,Jofra,Archer,5,,5,6.0
5787,8725921,CSK 1st Inns,9.2,"Unadkat to Raina, 1 run, run-out missed. Raina was a goner. Backs away to leg and is made to reach out to his slower short of length delivery, chops the cut towards cover and sets off, Rahane had one stump to aim and he misses. Raina was gone by a fair distance there",Unadkat to Raina,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, run-out missed. {{BATSMAN}} was a goner. Backs away to leg and is made to reach out to his slower short of length delivery, chops the cut towards cover and sets off, Rahane had one stump to aim and he misses. {{BATSMAN}} was gone by a fair distance there",CSK,Unadkat,Raina,Raina,,Unadkat,,5,,7,
5801,8725921,RR 1st Inns,15.4,"Watson to Buttler, 1 run, clears his front leg and smacks this slower ball straight at Watson, who tried putting his hands together in front of his face but it burst through them. Half a chance, if you want to be harsh",Watson to Buttler,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, clears his front leg and smacks this slower ball straight at {{BOWLER}}, who tried putting his hands together in front of his face but it burst through them. Half a chance, if you want to be harsh",RR,Watson,Buttler,Buttler,,Watson,,7,,6,
5806,8725921,RR 1st Inns,18.0,"Dwayne Bravo to Buttler, 1 run, dropped by Dhoni. Could have been the match right there. Fine leg is inside the ring, which tempts Buttler into looking for the scoop. But this is a slower ball, making it really difficult to get any leverage on it. He deflects it to Dhoni's left, who dives with one hand but can't cling on",Dwayne Bravo to Buttler,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped by Dhoni. Could have been the match right there. Fine leg is inside the ring, which tempts {{BATSMAN}} into looking for the scoop. But this is a slower ball, making it really difficult to get any leverage on it. He deflects it to Dhoni's left, who dives with one hand but can't cling on",RR,Dwayne Bravo,Buttler,Buttler,,Dwayne,Bravo,7,,6,5.0
5824,5002114,KKR 1st Inns,10.1,"Barinder to Uthappa, 1 run, a direct hit there and it was curtains for Narine. He was nowhere in the frame and had given up. Short of a length around off, Uthappa chops it to short third man, calls for a single and completes it. Mohit Sharma is the one who fails to score the direct hit",Barinder to Uthappa,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, a direct hit there and it was curtains for Narine. He was nowhere in the frame and had given up. Short of a length around off, {{BATSMAN}} chops it to short third man, calls for a single and completes it. Mohit Sharma is the one who fails to score the direct hit",KKR,Barinder,Uthappa,Uthappa,,Barinder,,7,,8,
5849,5002114,KKR 1st Inns,18.5,"Andrew Tye to Karthik, 1 run, inches short of a yorker and he's squeezed it out to backward point. Karthik's 15th IPL fifty - and his first this season",Andrew Tye to Karthik,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, inches short of a yorker and he's squeezed it out to backward point. {{BATSMAN}}'s 15th IPL fifty - and his first this season",KKR,Andrew Tye,Karthik,Karthik,,Andrew,Tye,7,,6,3.0
5867,5002114,KKR 1st Inns,8.3,"Axar to Narine, 1 run, third fifty for Narine in IPL and second one this season. Nudges the floater away to deep mid-wicket to reach his milestone. But he needs to carry on. Usually throws it away after reaching fifty",Axar to Narine,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, third fifty for {{BATSMAN}} in IPL and second one this season. Nudges the floater away to deep mid-wicket to reach his milestone. But he needs to carry on. Usually throws it away after reaching fifty",KKR,Axar,Narine,Narine,,Axar,,6,,4,
5898,5002114,KXIP 1st Inns,4.4,"Prasidh to Rahul, 1 run, 50 up. Length ball at 143ks, worked effortlessly through mid-wicket",Prasidh to Rahul,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 up. Length ball at 143ks, worked effortlessly through mid-wicket",KXIP,Prasidh,Rahul,Rahul,,Prasidh,,5,,7,
5935,9958794,DC 1st Inns,9.0,"Moeen Ali to Shreyas Iyer, 1 run, 50 partnership! Gets there with a flick off the pads to short fine",Moeen Ali to Shreyas Iyer,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 partnership! Gets there with a flick off the pads to short fine",DC,Moeen Ali,Shreyas Iyer,Shreyas,Iyer,Moeen,Ali,7,4.0,5,3.0
5937,9958794,DC 1st Inns,9.3,"de Grandhomme to Pant, 1 run, slapped back. Would have been a brilliant reaction catch from de Grandhomme. Sticks his right hand out and only manages to cut some pace on that",de Grandhomme to Pant,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, slapped back. Would have been a brilliant reaction catch from {{BOWLER}}. Sticks his right hand out and only manages to cut some pace on that",DC,de Grandhomme,Pant,Pant,,de,Grandhomme,4,,2,10.0
5938,9958794,DC 1st Inns,9.4,"de Grandhomme to Shreyas Iyer, 1 run, dropped by AB. Didn't pick that clearly. At least that's what he's indicating to VK. Iyer tried to loft this straight, ended up hitting it miles in the air and it hung in for an eternity. AB backtracked all the way from covers, but ended up swirling all around it before grazing the ball off his fingertips",de Grandhomme to Shreyas Iyer,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped by AB. Didn't pick that clearly. At least that's what he's indicating to VK. {{BATSMAN}} tried to loft this straight, en{{BOWLER}}d up hitting it miles in the air and it hung in for an eternity. AB backtracked all the way from covers, but en{{BOWLER}}d up swirling all around it before grazing the ball off his fingertips",DC,de Grandhomme,Shreyas Iyer,Shreyas,Iyer,de,Grandhomme,7,4.0,2,10.0
5966,9958794,RCB 1st Inns,7.2,"Mishra to Kohli, 1 run, flat and short enough for Kohli to go back and tuck into the on-side towards long-on",Mishra to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, flat and short enough for {{BATSMAN}} to go back and tuck into the on-side towards long-on",RCB,Mishra,Kohli,Kohli,,Mishra,,5,,6,
5981,7242907,CSK 1st Inns,15.2,"Shakib to Dhoni, 1 run, I can't believe my eyes. Manish Pandey has dropped a sitter by his standards. It's MS Dhoni too! Pandey is one of SRH's finest fielders. Flighted delivery on the stumps, Dhoni steps out and mistimes the loft, hit flat to long-on, Pandey was close to the rope, took it too casually and it popped out",Shakib to Dhoni,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, I can't believe my eyes. Manish Pandey has dropped a sitter by his standards. It's MS {{BATSMAN}} too! Pandey is one of SRH's finest fielders. Flighted delivery on the stumps, {{BATSMAN}} steps out and mistimes the loft, hit flat to long-on, Pandey was close to the rope, took it too casually and it popped out",CSK,Shakib,Dhoni,Dhoni,,Shakib,,5,,6,
5986,7242907,CSK 1st Inns,18.5,"Bhuvneshwar to Rayudu, 1 run, that's it! Maiden IPL hundred. The crowd roars. What a knock from Ambati Rayudu. He takes the helmet off, raises the bat and enjoys the moment with a big smile. He has been exceptional this season. The teams applauds and Dhoni congratulates him too. Short of a length delivery on the leg stump, Rayudu moves across and works it towards square leg",Bhuvneshwar to Rayudu,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, that's it! Maiden IPL hundred. The crowd roars. What a knock from Ambati {{BATSMAN}}. He takes the helmet off, raises the bat and enjoys the moment with a big smile. He has been exceptional this season. The teams applauds and Dhoni congratulates him too. Short of a length delivery on the leg stump, {{BATSMAN}} moves across and works it towards square leg",CSK,Bhuvneshwar,Rayudu,Rayudu,,Bhuvneshwar,,6,,11,
6000,7242907,SRH 1st Inns,10.3,"Jadeja to Dhawan, 1 run, another 50-run stand up between these two. This was a short delivery and Dhawan pulled it down to long-on",Jadeja to Dhawan,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another 50-run stand up between these two. This was a short delivery and {{BATSMAN}} pulled it down to long-on",SRH,Jadeja,Dhawan,Dhawan,,Jadeja,,6,,6,
6011,7242907,SRH 1st Inns,15.2,"Dwayne Bravo to Williamson, 1 run, and that's fifty for SRH's skipper Williamson. His 10th IPL fifty. Continuing from where he left off from the last game. Eases a single to long-off and reaches the milestone, raises his bat to soak in the applause from the dug-out",Dwayne Bravo to Williamson,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, and that's fifty for {{TEAM}}'s skipper {{BATSMAN}}. His 10th IPL fifty. Continuing from where he left off from the last game. Eases a single to long-off and reaches the milestone, raises his bat to soak in the applause from the dug-out",SRH,Dwayne Bravo,Williamson,Williamson,,Dwayne,Bravo,10,,6,5.0
6045,9236293,MI 1st Inns,18.5,"Unadkat to Cutting, 1 run, dropped! Archer puts down a sitter. Warne is livid in the dugout but he isn't showing any emotions. Cutting was deceived completely by the slower delivery and miscues the big hit towards point, Archer was a bit too casual with his approach and hence spills it",Unadkat to Cutting,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! Archer puts down a sitter. Warne is livid in the dugout but he isn't showing any emotions. {{BATSMAN}} was deceived completely by the slower delivery and miscues the big hit towards point, Archer was a bit too casual with his approach and hence spills it",MI,Unadkat,Cutting,Cutting,,Unadkat,,7,,7,
6086,9236293,RR 1st Inns,7.1,"Markande to Rahane, 1 run, a low full toss in trying to bowl flat from over the wicket, Rahane pats it to long-on to bring the 50-run stand up",Markande to Rahane,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, a low full toss in trying to bowl flat from over the wicket, {{BATSMAN}} pats it to long-on to bring the 50-run stand up",RR,Markande,Rahane,Rahane,,Markande,,6,,8,
6115,4623967,RCB 1st Inns,2.5,"Rajpoot to Kohli, 1 run, dropped! Finch the culprit at mid-off, was late to trek backward and in the end, he did get a hand on it but spilled it. Low full toss from Rajpoot that Kohli mistimed. The loft came off the toe end and eventually, he got lucky. Second life for the skipper",Rajpoot to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! Finch the culprit at mid-off, was late to trek backward and in the end, he did get a hand on it but spilled it. Low full toss from {{BOWLER}} that {{BATSMAN}} mistimed. The loft came off the toe end and eventually, he got lucky. Second life for the skipper",RCB,Rajpoot,Kohli,Kohli,,Rajpoot,,5,,7,
6116,4623967,RCB 1st Inns,3.5,"Andrew Tye to Kohli, leg byes, 1 run, Kohli survives easily in the end. Looked closer to the naked eye but when KXIP reviewed it, Hawk Eye showed it to be missing leg stump comfortably. Fuller ball that angled into Kohli, he was on the shuffle and missed the flick. Looked really close initially, not to be",Andrew Tye to Kohli,ONE,"{{BOWLER}} to {{BATSMAN}}, leg byes, 1 run, {{BATSMAN}} survives easily in the end. Looked closer to the naked eye but when KXIP reviewed it, Hawk Eye showed it to be missing leg stump comfortably. Fuller ball that angled into {{BATSMAN}}, he was on the shuffle and missed the flick. Looked really close initially, not to be",RCB,Andrew Tye,Kohli,Kohli,,Andrew,Tye,5,,6,3.0
6137,5237835,KKR 1st Inns,15.3,"Stokes to Karthik, leg byes, 1 run, it slams the pad. Buttler seems to be jumping up in appeal. Stokes is busy trying to clean up the possible leg bye. Oh Rajasthan have to take it up. It's all up to the angle .. how big is it getting? Okay so DK has missed the glance, he's stuck in front of middle. And yes, HawkEye shows it clipping the edge of the bail. Everyone's happy",Stokes to Karthik,ONE,"{{BOWLER}} to {{BATSMAN}}, leg byes, 1 run, it slams the pad. Buttler seems to be jumping up in appeal. {{BOWLER}} is busy trying to clean up the possible leg bye. Oh Rajasthan have to take it up. It's all up to the angle .. how big is it getting? Okay so DK has missed the glance, he's stuck in front of middle. And yes, HawkEye shows it clipping the edge of the bail. Everyone's happy",KKR,Stokes,Karthik,Karthik,,Stokes,,7,,6,
6185,3429315,KXIP 1st Inns,11.0,"Krunal Pandya to Rahul, 1 run, 102kph, Rahul knocks it down to long-on to bring up yet another fifty this season. What a time he's having",Krunal Pandya to Rahul,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 102kph, {{BATSMAN}} knocks it down to long-on to bring up yet another fifty this season. What a time he's having",KXIP,Krunal Pandya,Rahul,Rahul,,Krunal,Pandya,5,,6,6.0
6186,3429315,KXIP 1st Inns,11.3,"Bumrah to Finch, 1 run, back of a length, Finch is hopping back in the crease as he defends it to the left of short mid-wicket, so he really has to put the skates on as he bolts towards the non-striker's end. McClenaghan throws himself forward as he releases the ball in one motion along with the dive, but Finch gets there",Bumrah to Finch,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, back of a length, {{BATSMAN}} is hopping back in the crease as he defends it to the left of short mid-wicket, so he really has to put the skates on as he bolts towards the non-striker's end. McClenaghan throws himself forward as he releases the ball in one motion along with the dive, but {{BATSMAN}} gets there",KXIP,Bumrah,Finch,Finch,,Bumrah,,5,,6,
6209,3429315,KXIP 1st Inns,5.2,"Krunal Pandya to Rahul, 1 run, slightly short, Rahul is early into it as it stuck in the pitch a little, carved to cover where Cutting makes an excellent effort but drops it!",Krunal Pandya to Rahul,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, slightly short, {{BATSMAN}} is early into it as it stuck in the pitch a little, carved to cover where Cutting makes an excellent effort but drops it!",KXIP,Krunal Pandya,Rahul,Rahul,,Krunal,Pandya,5,,6,6.0
6306,2266358,SRH 1st Inns,19.4,"Siraj to Deepak Hooda, 1 run, dropped! How many dropped catches tonight? And second drop for the skipper. The length ball was delivered for the batsman to send it to the moon. But the batsman lifted it up without any distance for the man at long-off to come in but he dropped it",Siraj to Deepak Hooda,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, dropped! How many dropped catches tonight? And second drop for the skipper. The length ball was delivered for the batsman to send it to the moon. But the batsman lifted it up without any distance for the man at long-off to come in but he dropped it",SRH,Siraj,Deepak Hooda,Deepak,Hooda,Siraj,,6,5.0,5,
6340,4205133,CSK 1st Inns,9.0,"Mishra to Rayudu, 1 run, full and flighted outside off, Rayudu gets forward and pushes to mid-off, takes off for a risky run, and Maxi is quick to fire in the throw to the non-striker's end. Rayudu was gone if that had hit. Not even in the frame! Where was Mishra?",Mishra to Rayudu,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, full and flighted outside off, {{BATSMAN}} gets forward and pushes to mid-off, takes off for a risky run, and Maxi is quick to fire in the throw to the non-striker's end. {{BATSMAN}} was gone if that had hit. Not even in the frame! Where was {{BOWLER}}?",CSK,Mishra,Rayudu,Rayudu,,Mishra,,6,,6,
6342,4205133,CSK 1st Inns,9.4,"Harshal Patel to Rayudu, 1 run, another full one on off-and-middle, and a punch from the crease to long-on for a single, to bring up yet another 50 for Rayudu in this IPL. He's knocked the door down to get into the Indian side, and his batting epiphany continues",Harshal Patel to Rayudu,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, another full one on off-and-middle, and a punch from the crease to long-on for a single, to bring up yet another 50 for {{BATSMAN}} in this IPL. He's knocked the door down to get into the Indian side, and his batting epiphany continues",CSK,Harshal Patel,Rayudu,Rayudu,,Harshal,Patel,6,,7,5.0
6358,4205133,DC 1st Inns,3.5,"Jadeja to Prithvi Shaw, 1 run, a drop! Shardul Thakur is the culprit. Shaw once again kneels down to employ the slog sweep against an in-dart. Mistimed and went to the right of mid-on, where Thakur leapt and couldn't snaffle",Jadeja to Prithvi Shaw,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, a drop! Shardul Thakur is the culprit. {{BATSMAN}} once again kneels down to employ the slog sweep against an in-dart. Mistimed and went to the right of mid-on, where Thakur leapt and couldn't snaffle",DC,Jadeja,Prithvi Shaw,Prithvi,Shaw,Jadeja,,7,4.0,6,
6381,9498235,RCB 1st Inns,18.1,"Jofra Archer to Chahal, leg byes, 1 run, that was a comedy of errors? The yorkerish delivery was missed by the batsman and was hit on the boot. It was going down leg and the bowler kept on appealing. Number 10 and Jack decided to steal a single and they did. The keeper could not manage to throw the sticks down at the bowler's end, else it could have been tight",Jofra Archer to Chahal,ONE,"{{BOWLER}} to {{BATSMAN}}, leg byes, 1 run, that was a comedy of errors? The yorkerish delivery was missed by the batsman and was hit on the boot. It was going down leg and the bowler kept on appealing. Number 10 and Jack decided to steal a single and they did. The keeper could not manage to throw the sticks down at the bowler's end, else it could have been tight",RCB,Jofra Archer,Chahal,Chahal,,Jofra,Archer,6,,5,6.0
6429,9377212,KKR 1st Inns,11.2,"Shakib to Chris Lynn, 1 run, 50 run stand. Shakib adjusts, bowling this arm-ball slow and full. To long-on for a single",Shakib to Chris Lynn,ONE,"{{BOWLER}} to {{BATSMAN}}, 1 run, 50 run stand. {{BOWLER}} adjusts, bowling this arm-ball slow and full. To long-on for a single",KKR,Shakib,Chris Lynn,Chris,Lynn,Shakib,,5,4.0,6,
