Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
5393,4811184,SRH 1st Inns,15.0,"Christian to Manish Pandey, FOUR, now these two boundaries have made a mess of Christian's figures. The length was shortened by Christian, Pandey danced out of his crease and slapped it through covers. In the gap and 13 came off that over",Christian to Manish Pandey,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, now these two boundaries have made a mess of {{BOWLER}}'s figures. The length was shortened by {{BOWLER}}, {{BATSMAN}} danced out of his crease and slapped it through covers. In the gap and 13 came off that over",SRH,Christian,Manish Pandey,Manish,Pandey,Christian,,6,6.0,9,
5401,4811184,SRH 1st Inns,4.2,"Plunkett to Hales, FOUR, overcorrects and lands a fuller length delivery on the pads. Hales shuffled a bit and that must've put Plunkett off-guard. Moves inside the line and glances it very fine. The fielder was inside the ring and didn't have any chance",Plunkett to Hales,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, overcorrects and lands a fuller length delivery on the pads. {{BATSMAN}} shuffled a bit and that must've put {{BOWLER}} off-guard. Moves inside the line and glances it very fine. The fielder was inside the ring and didn't have any chance",SRH,Plunkett,Hales,Hales,,Plunkett,,5,,8,
5402,4811184,SRH 1st Inns,5.0,"Plunkett to Dhawan, FOUR, Plunkett is spraying it all over the place. Misses the line and ends up offering a buffet ball for Dhawan down leg. Just needed to get some bat on that. Does so after a half-swivel and runs it down to the fine leg fence",Plunkett to Dhawan,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BOWLER}} is spraying it all over the place. Misses the line and ends up offering a buffet ball for {{BATSMAN}} down leg. Just needed to get some bat on that. Does so after a half-swivel and runs it down to the fine leg fence",SRH,Plunkett,Dhawan,Dhawan,,Plunkett,,6,,8,
5407,4811184,SRH 1st Inns,8.4,"Mishra to Dhawan, FOUR, that's a gift and Dhawan takes full toll of it. What was that from Mishra? Darts a full toss on the pads and Dhawan won't miss out on those. Bends his back leg and clouts it behind square leg. There's none to stop that",Mishra to Dhawan,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's a gift and {{BATSMAN}} takes full toll of it. What was that from {{BOWLER}}? Darts a full toss on the pads and {{BATSMAN}} won't miss out on those. Bends his back leg and clouts it behind square leg. There's none to stop that",SRH,Mishra,Dhawan,Dhawan,,Mishra,,6,,6,
5409,2957424,KKR 1st Inns,1.4,"Bumrah to Chris Lynn, FOUR, edged and four, a second slip would have swallowed it, back of a length and in that channel outside off, Lynn pushed at that tamely, got a thick edge that flew past the lone slip",Bumrah to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, edged and four, a second slip would have swallowed it, back of a length and in that channel outside off, {{BATSMAN}} pushed at that tamely, got a thick edge that flew past the lone slip",KKR,Bumrah,Chris Lynn,Chris,Lynn,Bumrah,,5,4.0,6,
5410,2957424,KKR 1st Inns,1.5,"Bumrah to Chris Lynn, FOUR, back-to-back boundaries for Lynn and he's away, the slower ball from Bumrah, it was a back of a length delivery as well, Lynn spotted it early, got on top of the bounce and punched it through cover. Krunal Pandya gave the chase, but the ball sped away to the ropes",Bumrah to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, back-to-back boundaries for {{BATSMAN}} and he's away, the slower ball from {{BOWLER}}, it was a back of a length delivery as well, {{BATSMAN}} spotted it early, got on top of the bounce and punched it through cover. Krunal Pandya gave the chase, but the ball sped away to the ropes",KKR,Bumrah,Chris Lynn,Chris,Lynn,Bumrah,,5,4.0,6,
5411,2957424,KKR 1st Inns,11.2,"Cutting to Uthappa, FOUR, that's good anticipation. Knew Cutting will be slow and around off, so shuffles across on his knees and swept this through fine leg. Nicely done",Cutting to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's good anticipation. Knew {{BOWLER}} will be slow and around off, so shuffles across on his knees and swept this through fine leg. Nicely done",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
5412,2957424,KKR 1st Inns,11.3,"Cutting to Uthappa, FOUR, another slower delivery. Not much to guess out there for Uthappa at the moment. Stays put and flashes the late cut in front of the backward point fielder. 79 off 51 needed",Cutting to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, another slower delivery. Not much to guess out there for {{BATSMAN}} at the moment. Stays put and flashes the late cut in front of the backward point fielder. 79 off 51 needed",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
5413,2957424,KKR 1st Inns,11.4,"Cutting to Uthappa, FOUR, first fifty of the season for Uthappa. He's making a day out of Markande's drop. Another short ball, Uthappa stays front-footed and heaves that over mid-wicket. Gloriously weird shot",Cutting to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, first fifty of the season for {{BATSMAN}}. He's making a day out of Markande's drop. Another short ball, {{BATSMAN}} stays front-footed and heaves that over mid-wicket. Gloriously weird shot",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
5414,2957424,KKR 1st Inns,11.5,"Cutting to Uthappa, FOUR, short and into his right shoulder, and here's what Uthappa does: Swivels and pulls it through fine leg. Life's ridiculously easy at times",Cutting to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, short and into his right shoulder, and here's what {{BATSMAN}} does: Swivels and pulls it through fine leg. Life's ridiculously easy at times",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
5419,2957424,KKR 1st Inns,16.5,"Bumrah to Karthik, FOUR, short and wide, and pumped away with an uppish cut shot behind square on the off-side",Bumrah to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, short and wide, and pumped away with an uppish cut shot behind square on the off-side",KKR,Bumrah,Karthik,Karthik,,Bumrah,,7,,6,
5420,2957424,KKR 1st Inns,17.0,"Bumrah to Karthik, leg byes, FOUR, given as leg byes. Goes for the slower delivery but gets the radar wrong. Slipping down leg; beats the batsman and then the keeper too. 43 needed off 3 overs!",Bumrah to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, leg byes, FOUR, given as leg byes. Goes for the slower delivery but gets the radar wrong. Slipping down leg; beats the batsman and then the keeper too. 43 needed off 3 overs!",KKR,Bumrah,Karthik,Karthik,,Bumrah,,7,,6,
5421,2957424,KKR 1st Inns,17.4,"Hardik Pandya to Karthik, FOUR, good follow-up with the slower delivery but got the length wrong. And the line. Shortish outside off, allowing Karthik to stay back and flash it square on the off-side",Hardik Pandya to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, good follow-up with the slower delivery but got the length wrong. And the line. Shortish outside off, allowing {{BATSMAN}} to stay back and flash it square on the off-side",KKR,Hardik Pandya,Karthik,Karthik,,Hardik,Pandya,7,,6,6.0
5423,2957424,KKR 1st Inns,18.5,"Bumrah to Karthik, FOUR, misses the yorker by inches and that's good enough for DK. Went back and got under it, drilling it uppishly through a very straight long-on",Bumrah to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, misses the yorker by inches and that's good enough for DK. Went back and got under it, drilling it uppishly through a very straight long-on",KKR,Bumrah,Karthik,Karthik,,Bumrah,,7,,6,
5424,2957424,KKR 1st Inns,19.0,"Bumrah to Karthik, FOUR, Duminy drops it at deep square and then also lets it go for a boundary. Low full toss, Karthik got into a position early and swiveled the hack round the corner. It was right upto Duminy, who went for the reverse cup but lets it through. What's worse: it bounces once before the boundary ropes. Bad. Very bad",Bumrah to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, Duminy drops it at deep square and then also lets it go for a boundary. Low full toss, {{BATSMAN}} got into a position early and swiveled the hack round the corner. It was right upto Duminy, who went for the reverse cup but lets it through. What's worse: it bounces once before the boundary ropes. Bad. Very bad",KKR,Bumrah,Karthik,Karthik,,Bumrah,,7,,6,
5425,2957424,KKR 1st Inns,19.1,"Krunal Pandya to Narine, FOUR, gee this is going south. Krunal has done nothing to allay fears. Bowls a full toss and is hammered down the ground. 19 off 5 needed",Krunal Pandya to Narine,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, gee this is going south. {{BOWLER}} has done nothing to allay fears. Bowls a full toss and is hammered down the ground. 19 off 5 needed",KKR,Krunal Pandya,Narine,Narine,,Krunal,Pandya,6,,6,6.0
5427,2957424,KKR 1st Inns,19.4,"Krunal Pandya to Karthik, FOUR, wide full toss and Karthik's carved it over the infield square on the off-side",Krunal Pandya to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, wide full toss and {{BATSMAN}}'s carved it over the infield square on the off-side",KKR,Krunal Pandya,Karthik,Karthik,,Krunal,Pandya,7,,6,6.0
5428,2957424,KKR 1st Inns,2.0,"Bumrah to Chris Lynn, byes, FOUR, a hat-trick of boundaries ruins the over, lovely ball from Bumrah, cut back in sharply from a length outside off, Lynn was caught on the back-foot as he wafted, got beaten on the inside edge and the ball further swung away, leaving Ishan Kishan stranded",Bumrah to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, byes, FOUR, a hat-trick of boundaries ruins the over, lovely ball from {{BOWLER}}, cut back in sharply from a length outside off, {{BATSMAN}} was caught on the back-foot as he wafted, got beaten on the inside edge and the ball further swung away, leaving Ishan Kishan stranded",KKR,Bumrah,Chris Lynn,Chris,Lynn,Bumrah,,5,4.0,6,
5429,2957424,KKR 1st Inns,2.1,"McClenaghan to Shubman Gill, FOUR, KKR are dealing in boundaries at the moment, tad too full and wide of off, Gill gets forward, closed the face of the bat and drives it in between the non-striker and the umpire, no need to run for those",McClenaghan to Shubman Gill,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{TEAM}} are dealing in boundaries at the moment, tad too full and wide of off, {{BATSMAN}} gets forward, closed the face of the bat and drives it in between the non-striker and the umpire, no need to run for those",KKR,McClenaghan,Shubman Gill,Shubman,Gill,McClenaghan,,7,4.0,11,
5430,2957424,KKR 1st Inns,2.3,"McClenaghan to Chris Lynn, FOUR, this is turning out to be a fine start for KKR, too short and on the stumps, Lynn swivels across, rolls his wrists and pulls it behind square on the on-side, beat short fine and rolled away to the fence",McClenaghan to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, this is turning out to be a fine start for {{TEAM}}, too short and on the stumps, {{BATSMAN}} swivels across, rolls his wrists and pulls it behind square on the on-side, beat short fine and rolled away to the fence",KKR,McClenaghan,Chris Lynn,Chris,Lynn,McClenaghan,,5,4.0,11,
5431,2957424,KKR 1st Inns,2.4,"McClenaghan to Chris Lynn, FOUR, cracking shot, this short-ball plan isn't working for MI, too short and just outside off, Lynn swivels across, rolls his wrists and pulls it in front of square on the on-side, the man in the deep is too square and has no chance",McClenaghan to Chris Lynn,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, this short-ball plan isn't working for MI, too short and just outside off, {{BATSMAN}} swivels across, rolls his wrists and pulls it in front of square on the on-side, the man in the deep is too square and has no chance",KKR,McClenaghan,Chris Lynn,Chris,Lynn,McClenaghan,,5,4.0,11,
5434,2957424,KKR 1st Inns,3.4,"Hardik Pandya to Nitish Rana, FOUR, lovely, too full and too wide of off, allows Rana to free his arms as he scythes it past cover-point, off the mark with a boundary",Hardik Pandya to Nitish Rana,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, too full and too wide of off, allows {{BATSMAN}} to free his arms as he scythes it past cover-point, off the mark with a boundary",KKR,Hardik Pandya,Nitish Rana,Nitish,Rana,Hardik,Pandya,6,4.0,6,6.0
5438,2957424,KKR 1st Inns,6.5,"Krunal Pandya to Nitish Rana, FOUR, cracking shot, the quicker ball from Krunal, but the length was short and wide of off, Rana backs away and beats the man at point with a fierce cut",Krunal Pandya to Nitish Rana,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, the quicker ball from {{BOWLER}}, but the length was short and wide of off, {{BATSMAN}} backs away and beats the man at point with a fierce cut",KKR,Krunal Pandya,Nitish Rana,Nitish,Rana,Krunal,Pandya,6,4.0,6,6.0
5439,2957424,KKR 1st Inns,7.1,"Markande to Nitish Rana, FOUR, nicely played! Rana is looking a million dollars today, tossed up well outside off, Rana picked the length early, bent down low, rolled his wrists and swept it behind square on the on-side, beat the diving fielder in the deep",Markande to Nitish Rana,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nicely played! {{BATSMAN}} is looking a million dollars today, tossed up well outside off, {{BATSMAN}} picked the length early, bent down low, rolled his wrists and swept it behind square on the on-side, beat the diving fielder in the deep",KKR,Markande,Nitish Rana,Nitish,Rana,Markande,,6,4.0,8,
5443,2957424,KKR 1st Inns,9.0,"Krunal Pandya to Uthappa, FOUR, a gift and Uthappa accepts it with glee, full-toss outside off, all Uthappa had to do was to find the gap, he gets forward and drills it to the right of extra-cover, no chance for the fielder getting across from long-off",Krunal Pandya to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, a gift and {{BATSMAN}} accepts it with glee, full-toss outside off, all {{BATSMAN}} had to do was to find the gap, he gets forward and drills it to the right of extra-cover, no chance for the fielder getting across from long-off",KKR,Krunal Pandya,Uthappa,Uthappa,,Krunal,Pandya,7,,6,6.0
5444,2957424,KKR 1st Inns,9.5,"Cutting to Uthappa, FOUR, a gift and Uthappa will not miss out. Cutting lost his line as he attempted another slower ball, ends up drifting down the leg-side and all Uthappa had to do was to whip it into the gap - he does so, behind square on the on-side and MI continue to bleed boundaries",Cutting to Uthappa,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, a gift and {{BATSMAN}} will not miss out. {{BOWLER}} lost his line as he attempted another slower ball, ends up drifting down the leg-side and all {{BATSMAN}} had to do was to whip it into the gap - he does so, behind square on the on-side and MI continue to bleed boundaries",KKR,Cutting,Uthappa,Uthappa,,Cutting,,7,,7,
5445,2957424,MI 1st Inns,1.2,"Prasidh to Suryakumar Yadav, FOUR, 134.3kph, short and wide outside off, Suryakumar Yadav spots the length quickly, gets on top of the bounce and cuts through point. Perfectly placed between backward point and cover-point. First boundary of the match",Prasidh to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 134.3kph, short and wide outside off, {{BATSMAN}} spots the length quickly, gets on top of the bounce and cuts through point. Perfectly placed between backward point and cover-point. First boundary of the match",MI,Prasidh,Suryakumar Yadav,Suryakumar,Yadav,Prasidh,,10,5.0,7,
5446,2957424,MI 1st Inns,10.2,"Chawla to Rohit, FOUR, fabulous shot! Wee bit of space offered from Chawla on this flighted delivery and that is enough for Rohit to put it away, strides forward and creams the drive through cover. The timing ensures that sweeper is also beaten",Chawla to Rohit,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fabulous shot! Wee bit of space offered from {{BOWLER}} on this flighted delivery and that is enough for {{BATSMAN}} to put it away, strides forward and creams the drive through cover. The timing ensures that sweeper is also beaten",MI,Chawla,Rohit,Rohit,,Chawla,,5,,6,
5449,2957424,MI 1st Inns,12.1,"Chawla to Suryakumar Yadav, FOUR, dropped! Narine got fingertips to it. Floated up around off, Yadav stayed leg-side to play the inside out loft, didn't get the elevation he was looking for and Narine parried it over him. A more agile fielder might have taken it",Chawla to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, dropped! Narine got fingertips to it. Floated up around off, {{BATSMAN}} stayed leg-side to play the inside out loft, didn't get the elevation he was looking for and Narine parried it over him. A more agile fielder might have taken it",MI,Chawla,Suryakumar Yadav,Suryakumar,Yadav,Chawla,,10,5.0,6,
5453,2957424,MI 1st Inns,15.5,"Prasidh to Hardik Pandya, FOUR, slapped! In trying to shorten the length Krishna offers width outside off, Pandya stands tall and cracks the cut square on the off-side, raced away quickly beating sweeper cover",Prasidh to Hardik Pandya,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, slapped! In trying to shorten the length Krishna offers width outside off, {{BATSMAN}} stands tall and cracks the cut square on the off-side, raced away quickly beating sweeper cover",MI,Prasidh,Hardik Pandya,Hardik,Pandya,Prasidh,,6,6.0,7,
5454,2957424,MI 1st Inns,16.0,"Prasidh to Hardik Pandya, FOUR, the last two deliveries ruins the over for Krishna and KKR. Superb batting though from Pandya. Shuffled across and paddled the back of a length delivery over and wide of short fine leg. Just used the pace of the bowler",Prasidh to Hardik Pandya,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, the last two deliveries ruins the over for Krishna and KKR. Superb batting though from {{BATSMAN}}. Shuffled across and paddled the back of a length delivery over and wide of short fine leg. Just used the pace of the bowler",MI,Prasidh,Hardik Pandya,Hardik,Pandya,Prasidh,,6,6.0,7,
5458,2957424,MI 1st Inns,19.3,"Prasidh to Hardik Pandya, FOUR, streaky! This is a cruel game. Krishna deceived the batsman with a good slower delivery, Pandya was through the shot and the outside edge bisects Karthik and short third man perfectly",Prasidh to Hardik Pandya,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, streaky! This is a cruel game. Krishna deceived the batsman with a good slower delivery, {{BATSMAN}} was through the shot and the outside edge bisects Karthik and short third man perfectly",MI,Prasidh,Hardik Pandya,Hardik,Pandya,Prasidh,,6,6.0,7,
5459,2957424,MI 1st Inns,19.4,"Prasidh to Hardik Pandya, FOUR, if he is going to bowl the wide yorker, then third man needs to be back. Yes, it was a bottom edge but the bowler and captain need to be smart, Pandya reached out with a bent back knee and squirted it off the toe-end to the fence",Prasidh to Hardik Pandya,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, if he is going to bowl the wide yorker, then third man needs to be back. Yes, it was a bottom edge but the bowler and captain need to be smart, {{BATSMAN}} reached out with a bent back knee and squirted it off the toe-end to the fence",MI,Prasidh,Hardik Pandya,Hardik,Pandya,Prasidh,,6,6.0,7,
5462,2957424,MI 1st Inns,2.3,"Johnson to Suryakumar Yadav, FOUR, over-corrects by overpitching outside off. Suryakumar Yadav won't miss those. Leans into the drive and caresses it through covers. Raced away",Johnson to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, over-corrects by overpitching outside off. {{BATSMAN}} won't miss those. Leans into the drive and caresses it through covers. Raced away",MI,Johnson,Suryakumar Yadav,Suryakumar,Yadav,Johnson,,10,5.0,7,
5463,2957424,MI 1st Inns,2.5,"Johnson to Suryakumar Yadav, FOUR, there's the width and there's the slash to follow that. Bullets away. The length was perfect to be hit. Shortish and angling away, Suryakumar Yadav stands tall and cuts it fiercely through backward point",Johnson to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, there's the width and there's the slash to follow that. Bullets away. The length was perfect to be hit. Shortish and angling away, {{BATSMAN}} stands tall and cuts it fiercely through backward point",MI,Johnson,Suryakumar Yadav,Suryakumar,Yadav,Johnson,,10,5.0,7,
5464,2957424,MI 1st Inns,3.5,"Narine to Lewis, FOUR, didn't time it well, but manages to fetch a boundary. This was bowled fuller and Lewis went hard on the drive. He probably wanted to go through mid-off and got it off the inside edge. Beats mid-on by a long way and once it beat him, the quick outfield did the rest",Narine to Lewis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, didn't time it well, but manages to fetch a boundary. This was bowled fuller and {{BATSMAN}} went hard on the drive. He probably wanted to go through mid-off and got it off the inside edge. Beats mid-on by a long way and once it beat him, the quick outfield did the rest",MI,Narine,Lewis,Lewis,,Narine,,5,,6,
5465,2957424,MI 1st Inns,4.0,"Narine to Lewis, FOUR, nothing wrong on this occasion from Lewis. Saw the length on the shorter side, quickly rocked back and cut it ferociously beating the cover fielder to his left",Narine to Lewis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nothing wrong on this occasion from {{BATSMAN}}. Saw the length on the shorter side, quickly rocked back and cut it ferociously beating the cover fielder to his left",MI,Narine,Lewis,Lewis,,Narine,,5,,6,
5468,2957424,MI 1st Inns,5.2,"Chawla to Lewis, FOUR, four more! It was the googly from Chawla, not sure if Lewis picked it. He went through with his lofted drive and slices it off the outside half. Over the cover region and that dribbles away over the bouindary rope",Chawla to Lewis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, four more! It was the googly from {{BOWLER}}, not sure if {{BATSMAN}} picked it. He went through with his lofted drive and slices it off the outside half. Over the cover region and that dribbles away over the bouindary rope",MI,Chawla,Lewis,Lewis,,Chawla,,5,,6,
5469,2957424,MI 1st Inns,5.3,"Chawla to Lewis, FOUR, got to feel for the bowler. Bamboozled Lewis with another googly and Lewis was caught in his crease looking to block. Takes the outside edge and races away to the third man fence",Chawla to Lewis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, got to feel for the bowler. Bamboozled {{BATSMAN}} with another googly and {{BATSMAN}} was caught in his crease looking to block. Takes the outside edge and races away to the third man fence",MI,Chawla,Lewis,Lewis,,Chawla,,5,,6,
5471,2957424,MI 1st Inns,7.2,"Nitish Rana to Suryakumar Yadav, FOUR, that's a terrific shot! Wristy shot. Fired on leg and Suryakumar Yadav had his back leg off-air while he made contact. Whipped powerfully and finds the gap between long-on and deep mid-wicket. Raced away",Nitish Rana to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's a terrific shot! Wristy shot. Fired on leg and {{BATSMAN}} had his back leg off-air while he made contact. Whipped powerfully and finds the gap between long-on and deep mid-wicket. Raced away",MI,Nitish Rana,Suryakumar Yadav,Suryakumar,Yadav,Nitish,Rana,10,5.0,6,4.0
5472,2957424,MI 1st Inns,7.4,"Nitish Rana to Lewis, FOUR, how did that go for a boundary. Rana saw the batsman back away and fired a yorker, Lewis brings his bat down a touch late and manages to get a toe-end on it. Luckily for the batter, misses the stumps and runs away to third man for another boundary",Nitish Rana to Lewis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, how did that go for a boundary. {{BOWLER}} saw the batsman back away and fired a yorker, {{BATSMAN}} brings his bat down a touch late and manages to get a toe-end on it. Luckily for the batter, misses the stumps and runs away to third man for another boundary",MI,Nitish Rana,Lewis,Lewis,,Nitish,Rana,5,,6,4.0
5474,2957424,MI 1st Inns,8.0,"Nitish Rana to Suryakumar Yadav, FOUR, 16 runs off the over! Another glorious shot. Bottom hand power. Shimmies down the track, converts into a half-vollet and Suryakumar Yadav drove it exquisitely through extra cover. All along the carpet and into the fence. 82/0 after 8 overs!",Nitish Rana to Suryakumar Yadav,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 16 runs off the over! Another glorious shot. Bottom hand power. Shimmies down the track, converts into a half-vollet and {{BATSMAN}} drove it exquisitely through extra cover. All along the carpet and into the fence. 82/0 after 8 overs!",MI,Nitish Rana,Suryakumar Yadav,Suryakumar,Yadav,Nitish,Rana,10,5.0,6,4.0
5475,2957424,MI 1st Inns,9.0,"Kuldeep Yadav to Suryakumar Yadav, FOUR, wow! That was superbly played. Wasn't a bad ball from Kuldeep Yadav. A good length ball on off, Suryakumar Yadav went deep in his crease and that allowed him to free his arms. Plays the back-cut perfectly to beat a diving backward point fielder to his left. Third man was inside the circle as well",Kuldeep Yadav to Suryakumar Yadav,FOUR,"{{BOWLER}} {{BATSMAN}} to {{BATSMAN}}, FOUR, wow! That was superbly played. Wasn't a bad ball from {{BOWLER}} {{BATSMAN}}. A good length ball on off, {{BATSMAN}} went deep in his crease and that allowed him to free his arms. Plays the back-cut perfectly to beat a diving backward point fielder to his left. Third man was inside the circle as well",MI,Kuldeep Yadav,Suryakumar Yadav,Suryakumar,Yadav,Kuldeep,Yadav,10,5.0,7,5.0
5477,7442279,KXIP 1st Inns,1.5,"Jofra Archer to Gayle, FOUR, Gayle wants to show who is the boss here. He backs away, goes on the top of the bounce and punches it though cover for a four",Jofra Archer to Gayle,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BATSMAN}} wants to show who is the boss here. He backs away, goes on the top of the bounce and punches it though cover for a four",KXIP,Jofra Archer,Gayle,Gayle,,Jofra,Archer,5,,5,6.0
5483,7442279,KXIP 1st Inns,14.2,"Unadkat to Stoinis, FOUR, just past a flying Buttler to his right! Excellent bowling from Unadkat, totally bamboozled Stoinis with this off cutter and induced a thick edge on the drive. Buttler did all he could with a dive to his right but couldn't reach it. Raced away fine to the third man fence",Unadkat to Stoinis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, just past a flying Buttler to his right! Excellent bowling from {{BOWLER}}, totally bamboozled {{BATSMAN}} with this off cutter and induced a thick edge on the drive. Buttler did all he could with a dive to his right but couldn't reach it. Raced away fine to the third man fence",KXIP,Unadkat,Stoinis,Stoinis,,Unadkat,,7,,7,
5485,7442279,KXIP 1st Inns,16.2,"Jofra Archer to Stoinis, FOUR, slammed away! Archer just misses his yorker and ends up dishing out a low full toss. Width on offer too and this is crashed past a diving extra cover. Sweeper cover ain't stopping this",Jofra Archer to Stoinis,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, slammed away! {{BOWLER}} just misses his yorker and ends up dishing out a low full toss. Width on offer too and this is crashed past a diving extra cover. Sweeper cover ain't stopping this",KXIP,Jofra Archer,Stoinis,Stoinis,,Jofra,Archer,7,,5,6.0
5488,7442279,KXIP 1st Inns,17.4,"Unadkat to Rahul, FOUR, more runs! Unadkat is being taken to the cleaners here. Came round the wicket and actually got his line right but Rahul is in such a mood that he will put even the good ones away. Makes room by backing away and steers it to find the gap. Bisects short third man and backward point with ease",Unadkat to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, more runs! {{BOWLER}} is being taken to the cleaners here. Came round the wicket and actually got his line right but {{BATSMAN}} is in such a mood that he will put even the good ones away. Makes room by backing away and steers it to find the gap. Bisects short third man and backward point with ease",KXIP,Unadkat,Rahul,Rahul,,Unadkat,,5,,7,
5490,7442279,KXIP 1st Inns,18.4,"Jofra Archer to Rahul, FOUR, fittingly a Rahul signature cover drive to finish the game. He's been fantastic tonight and has calmly ensured an easy win for KXIP. Overcooked from Archer and it's been creamed away off the front foot. Long-off had no chance of cutting it off. KXIP return to winning ways",Jofra Archer to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fittingly a {{BATSMAN}} signature cover drive to finish the game. He's been fantastic tonight and has calmly ensured an easy win for {{TEAM}}. Overcooked from {{BOWLER}} and it's been creamed away off the front foot. Long-off had no chance of cutting it off. {{TEAM}} return to winning ways",KXIP,Jofra Archer,Rahul,Rahul,,Jofra,Archer,5,,5,6.0
5491,7442279,KXIP 1st Inns,2.1,"Gowtham to Rahul, FOUR, Rahul backs away and cuts it to the right of cover for a four. Excellent timing and placement!",Gowtham to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BATSMAN}} backs away and cuts it to the right of cover for a four. Excellent timing and placement!",KXIP,Gowtham,Rahul,Rahul,,Gowtham,,5,,7,
5492,7442279,KXIP 1st Inns,2.3,"Gowtham to Rahul, FOUR, cheeky from Rahul. He brings out the reverse sweep and plays it fine of the short third man for a four",Gowtham to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cheeky from {{BATSMAN}}. He brings out the reverse sweep and plays it fine of the short third man for a four",KXIP,Gowtham,Rahul,Rahul,,Gowtham,,5,,7,
5493,7442279,KXIP 1st Inns,2.4,"Gowtham to Rahul, FOUR, He is timing the ball really well. Rahul goes inside the line of the ball and slog sweeps it over short fine leg for a boundary",Gowtham to Rahul,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, He is timing the ball really well. {{BATSMAN}} goes inside the line of the ball and slog sweeps it over short fine leg for a boundary",KXIP,Gowtham,Rahul,Rahul,,Gowtham,,5,,7,
