Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
8157,2047324,KXIP 1st Inns,19.4,"Bumrah to Rahul, 2 runs, he's slipped at the non-striker's end while coming back for two, but he manages to pick himself up for the second run. Take a bow, KL Rahul, it's been a pleasure. Slower ball wide of off, jams it towards long-off and then pushes hard on the first run. Mandeep is a willing ally at the danger end, and so Rahul gets to the ton he deserves",Bumrah to Rahul,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, he's slipped at the non-striker's end while coming back for two, but he manages to pick himself up for the second run. Take a bow, KL {{BATSMAN}}, it's been a pleasure. Slower ball wide of off, jams it towards long-off and then pushes hard on the first run. Mandeep is a willing ally at the danger end, and so {{BATSMAN}} gets to the ton he deserves",KXIP,Bumrah,Rahul,Rahul,,Bumrah,,5,,6,
8221,4702243,CSK 1st Inns,18.4,"Jofra Archer to Dhoni, 2 runs, slower leg-cutter just outside off, Dhoni steers it through point and charges back for two",Jofra Archer to Dhoni,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, slower leg-cutter just outside off, {{BATSMAN}} steers it through point and charges back for two",CSK,Jofra Archer,Dhoni,Dhoni,,Jofra,Archer,5,,5,6.0
8241,4702243,RR 1st Inns,17.1,"SN Thakur to Stokes, 2 runs, a run-out chance and Thakur has missed it - couldn't collect the ball - had he done so, Jofra Archer was a long way short - was called for the second run and he wasn't ready for it. Gave up the ghost - but so did the bowler, who didn't gather an awkward throw - it was worked square past point and Stokes always wanted two",SN Thakur to Stokes,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, a run-out chance and {{BOWLER}} has missed it - couldn't collect the ball - had he done so, Jofra Archer was a long way short - was called for the second run and he wasn't ready for it. Gave up the ghost - but so did the bowler, who didn't gather an awkward throw - it was worked square past point and {{BATSMAN}} always wanted two",RR,SN Thakur,Stokes,Stokes,,SN,Thakur,6,,2,6.0
8285,2331682,DC 1st Inns,9.3,"Brathwaite to Dhawan, 2 runs, short in length around middle and leg, Dhawan shimmies down the wicket and tucks it through the leg side. Hadn't got the timing right and that allowed him to easily come back for two",Brathwaite to Dhawan,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, short in length around middle and leg, {{BATSMAN}} shimmies down the wicket and tucks it through the leg side. Hadn't got the timing right and that allowed him to easily come back for two",DC,Brathwaite,Dhawan,Dhawan,,Brathwaite,,6,,10,
8514,5013362,DC 1st Inns,14.5,"Sandeep Sharma to Shreyas Iyer, 2 runs, 50-stand comes up between Iyer and Pant. Slower delivery from Sharma, on the pads and Iyer whips it wide of long-on. Easy two as even Warner can't do much",Sandeep Sharma to Shreyas Iyer,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, 50-stand comes up between {{BATSMAN}} and Pant. Slower delivery from {{BOWLER}}, on the pads and {{BATSMAN}} whips it wide of long-on. Easy two as even Warner can't do much",DC,Sandeep Sharma,Shreyas Iyer,Shreyas,Iyer,Sandeep,Sharma,7,4.0,7,6.0
8545,5013362,SRH 1st Inns,16.1,"Rabada to Warner, 2 runs, starts with a length delivery and that has been lifted away over the bowler's head for a double. Fifty for Warner. This has been scratchy knock from the southpaw. Wasn't timed at all as he tried to lift that away",Rabada to Warner,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, starts with a length delivery and that has been lifted away over the bowler's head for a double. Fifty for {{BATSMAN}}. This has been scratchy knock from the southpaw. Wasn't timed at all as he tried to lift that away",SRH,Rabada,Warner,Warner,,Rabada,,6,,6,
8584,8556956,MI 1st Inns,4.1,"Chahal to de Kock, 2 runs, full on leg-stump and de Kock's swept that to the left of backward square who fumbles to allow the second",Chahal to de Kock,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, full on leg-stump and {{BATSMAN}}'s swept that to the left of backward square who fumbles to allow the second",MI,Chahal,de Kock,de,Kock,Chahal,,2,4.0,6,
8705,5962210,SRH 1st Inns,15.0,"Karn Sharma to Bairstow, 2 runs, too straight again, but Bairstow manages to nurdle it softly enough through square leg. And the softness gives him the second, and his fifty -- talk about making the most before you HAVE to go back home",Karn Sharma to Bairstow,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, too straight again, but {{BATSMAN}} manages to nurdle it softly enough through square leg. And the softness gives him the second, and his fifty -- talk about making the most before you HAVE to go back home",SRH,Karn Sharma,Bairstow,Bairstow,,Karn,Sharma,8,,4,6.0
8856,8363749,MI 1st Inns,18.3,"Unadkat to Hardik Pandya, 2 runs, third dropped catch by Archer! It's proving to be a disastrous day for him. Pandya had top-edged the slog to wide long-on where the lanky pacer puts down another sitter. Unbelievable!",Unadkat to Hardik Pandya,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, third dropped catch by Archer! It's proving to be a disastrous day for him. {{BATSMAN}} had top-edged the slog to wide long-on where the lanky pacer puts down another sitter. Unbelievable!",MI,Unadkat,Hardik Pandya,Hardik,Pandya,Unadkat,,6,6.0,7,
8876,8363749,RR 1st Inns,10.4,"Krunal Pandya to Smith, 2 runs, short-arm pulls this wide of long-on, placed it well enough for a couple. Oooh, Parag was gone at the non-striker's end had there been a direct-hit",Krunal Pandya to Smith,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, short-arm pulls this wide of long-on, placed it well enough for a couple. Oooh, Parag was gone at the non-striker's end had there been a direct-hit",RR,Krunal Pandya,Smith,Smith,,Krunal,Pandya,5,,6,6.0
8884,8363749,RR 1st Inns,16.5,"Bumrah to Smith, 2 runs, 144kph, full, just outside off. Smith tries driving through the line, through extra cover, but will settle for the inside edge running down to mid-wicket. Comeback. Captaincy. Fifty",Bumrah to Smith,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, 144kph, full, just outside off. {{BATSMAN}} tries driving through the line, through extra cover, but will settle for the inside edge running down to mid-wicket. Comeback. Captaincy. Fifty",RR,Bumrah,Smith,Smith,,Bumrah,,5,,6,
9014,5568908,SRH 1st Inns,9.1,"Narine to Warner, 2 runs, pushes this off-break gently in front of long-off and hurtles the second run. Fifty for Warner. Keeps going from strength to strength",Narine to Warner,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, pushes this off-break gently in front of long-off and hurtles the second run. Fifty for {{BATSMAN}}. Keeps going from strength to strength",SRH,Narine,Warner,Warner,,Narine,,6,,6,
9126,7436247,RR 1st Inns,16.1,"Ishant to Rahane, 2 runs, Rahane drives this one to long-off and calls for two. The throw came in at the bowler's end and Turner just manages to get back in, the throw was a flat one but a direct-hit would have been curtains for the Austraian",Ishant to Rahane,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, {{BATSMAN}} drives this one to long-off and calls for two. The throw came in at the bowler's end and Turner just manages to get back in, the throw was a flat one but a direct-hit would have been curtains for the Austraian",RR,Ishant,Rahane,Rahane,,Ishant,,6,,6,
9127,7436247,RR 1st Inns,16.2,"Ishant to Rahane, 2 runs, relief for Rahane! What a fantastic knock this has been. Notches up his second IPL century and raises his bat to acknowledge the crowd. There was no need for him to bat down the order. This is where he's at his best - as an opener. Plays the length delivery with soft hands to long-on and manages to storm back for two. Take a bow Jinx!",Ishant to Rahane,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, relief for {{BATSMAN}}! What a fantastic knock this has been. Notches up his second IPL century and raises his bat to acknowledge the crowd. There was no need for him to bat down the order. This is where he's at his best - as an opener. Plays the length delivery with soft hands to long-on and manages to storm back for two. Take a bow Jinx!",RR,Ishant,Rahane,Rahane,,Ishant,,6,,6,
9141,7436247,RR 1st Inns,6.4,"Mishra to Rahane, 2 runs, superb running and it's an easy brace. Was knocked gently through mid-on and with the dimensions being as big as it is, there's a two to be had if you can run hard",Mishra to Rahane,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, superb running and it's an easy brace. Was knocked gently through mid-on and with the dimensions being as big as it is, there's a two to be had if you can run hard",RR,Mishra,Rahane,Rahane,,Mishra,,6,,6,
9354,9676395,CSK 1st Inns,3.0,"Malinga to Vijay, 2 runs, blunder by Anukul Roy on debut, drops a sitter. Vijay once again got deceived due to the slower delivery as he checked his shot. The ball ballooned towards backward point where the debutant fails to cling on to the catch. Nerves getting the better of him",Malinga to Vijay,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, blunder by Anukul Roy on debut, drops a sitter. {{BATSMAN}} once again got deceived due to the slower delivery as he checked his shot. The ball ballooned towards backward point where the debutant fails to cling on to the catch. Nerves getting the better of him",CSK,Malinga,Vijay,Vijay,,Malinga,,5,,7,
9392,9570712,RR 1st Inns,14.2,"Khaleel Ahmed to Samson, 2 runs, one of safest fielders has put down a catch now! Not a great day for SRH and Rashid's dropped catch sums up Hyderabad's day. Samson had hacked the short ball to deep mid-wicket where the Afghan leggie sprinted in, got his hands to it but couldn't quite cling on to it",Khaleel Ahmed to Samson,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, one of safest fielders has put down a catch now! Not a great day for SRH and Rashid's dropped catch sums up Hyderabad's day. {{BATSMAN}} had hacked the short ball to deep mid-wicket where the Afghan leggie sprinted in, got his hands to it but couldn't quite cling on to it",RR,Khaleel Ahmed,Samson,Samson,,Khaleel,Ahmed,6,,7,5.0
9421,9570712,SRH 1st Inns,17.4,"Thomas to Saha, 2 runs, dropped! Saha was in two minds, got stuck inside the crease and played a freaky scoop-pull against the skiddy short ball, it hung in the air for an eternity and Shreyas Gopal - despite covering good few yards to his right - at fine leg spills it off his palms",Thomas to Saha,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped! {{BATSMAN}} was in two minds, got stuck inside the crease and played a freaky scoop-pull against the skiddy short ball, it hung in the air for an eternity and Shreyas Gopal - despite covering good few yards to his right - at fine leg spills it off his palms",SRH,Thomas,Saha,Saha,,Thomas,,4,,6,
9497,8556160,RCB 1st Inns,8.4,"Mishra to Shivam Dube, 2 runs, a skier and Tewatia has made a mess of it, another wrong 'un from Mishra, slower and spinning across the left-hander, Dube was in no position on the big slog, gets a thick leading edge, high and wide of long-on. Tewatia had plenty of time as he got across, too close to the ball and it bounced out",Mishra to Shivam Dube,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, a skier and Tewatia has made a mess of it, another wrong 'un from {{BOWLER}}, slower and spinning across the left-hander, {{BATSMAN}} was in no position on the big slog, gets a thick leading edge, high and wide of long-on. Tewatia had plenty of time as he got across, too close to the ball and it bounced out",RCB,Mishra,Shivam Dube,Shivam,Dube,Mishra,,6,4.0,6,
10099,7680387,DC 1st Inns,3.2,"Nabi to Prithvi Shaw, 2 runs, dropped! Tough chance but you are expected to take at this level. Flatter delivery outside off, Shaw smashes it flat to mid-off, Thampi comes charging in and dives forward, the ball hits him somewhere on the arm and escapes past him. He chases behind and keeps it to a brace",Nabi to Prithvi Shaw,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped! Tough chance but you are expected to take at this level. Flatter delivery outside off, {{BATSMAN}} smashes it flat to mid-off, Thampi comes charging in and dives forward, the ball hits him somewhere on the arm and escapes past him. He chases behind and keeps it to a brace",DC,Nabi,Prithvi Shaw,Prithvi,Shaw,Nabi,,7,4.0,4,
10223,8026316,CSK 1st Inns,8.4,"McClenaghan to Watson, 2 runs, top edgeeeee, it's Malinga and he isn't stable, doesn't even get a hand on it! MI cannot be sloppy in the field. They defended miraculously against RPS a couple of years ago at this very venue. They need to be sharp now. This was a slower short ball, Watson went for the pull shot and got an edge that went way up in the air, Slinga moved sluggishly to his left from short fine leg and he never judged it properly",McClenaghan to Watson,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, top edgeeeee, it's Malinga and he isn't stable, doesn't even get a hand on it! MI cannot be sloppy in the field. They defended miraculously against RPS a couple of years ago at this very venue. They need to be sharp now. This was a slower short ball, {{BATSMAN}} went for the pull shot and got an edge that went way up in the air, Slinga moved sluggishly to his left from short fine leg and he never judged it properly",CSK,McClenaghan,Watson,Watson,,McClenaghan,,6,,11,
10311,5554057,MI 1st Inns,5.3,"Sam Curran to Saurabh Tiwary, 2 runs, full on middle and leg, clipped through midwicket. Raises fifty for MI",Sam Curran to Saurabh Tiwary,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, full on middle and leg, clipped through midwicket. Raises fifty for {{TEAM}}",MI,Sam Curran,Saurabh Tiwary,Saurabh,Tiwary,Sam,Curran,7,6.0,3,6.0
10355,5646986,KXIP 1st Inns,15.1,"Rabada to Agarwal, 2 runs, he's taken two catches today, but he drops this one running backwards! Gets under the short ball, hooks, gets a bit of a top-edge towards midwicket, Prithvi is running backwards and dives - and that just pops out of his hands!",Rabada to Agarwal,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, he's taken two catches today, but he drops this one running backwards! Gets under the short ball, hooks, gets a bit of a top-edge towards midwicket, Prithvi is running backwards and dives - and that just pops out of his hands!",KXIP,Rabada,Agarwal,Agarwal,,Rabada,,7,,6,
10377,4286363,RCB 1st Inns,10.1,"Shankar to Devdutt Padikkal, 2 runs, mindlessly slogged .. and then more mindlessness in the catch-calling. Well, we;;. Padikkal looks to heave this across the line somewhere into mid-wicket, uppishly, gets the top-edge, gets it to backward square leg, where both other legs - deep square and fine - run, collide, crash into each other, and drop",Shankar to Devdutt Padikkal,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, mindlessly slogged .. and then more mindlessness in the catch-calling. Well, we;;. {{BATSMAN}} looks to heave this across the line somewhere into mid-wicket, uppishly, gets the top-edge, gets it to backward square leg, where both other legs - deep square and fine - run, collide, crash into each other, and drop",RCB,Shankar,Devdutt Padikkal,Devdutt,Padikkal,Shankar,,7,8.0,7,
10388,4286363,RCB 1st Inns,19.2,"Bhuvneshwar to de Villiers, 2 runs, slices through extra cover, damn cleanly. And fifty - the second-best in this game",Bhuvneshwar to de Villiers,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, slices through extra cover, damn cleanly. And fifty - the second-best in this game",RCB,Bhuvneshwar,de Villiers,de,Villiers,Bhuvneshwar,,2,8.0,11,
10397,4286363,RCB 1st Inns,5.2,"Sandeep Sharma to Devdutt Padikkal, 2 runs, full and down leg, clipped behind square, couple of runs and that's the fifty partnership",Sandeep Sharma to Devdutt Padikkal,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, full and down leg, clipped behind square, couple of runs and that's the fifty partnership",RCB,Sandeep Sharma,Devdutt Padikkal,Devdutt,Padikkal,Sandeep,Sharma,7,8.0,7,6.0
10405,4286363,SRH 1st Inns,10.4,"Navdeep Saini to Bairstow, 2 runs, dropped! How costly is that going to prove? A very full delivery from Navdeep Saini and Bairstow toe-ended the biff-drive towards Finch at extra cover who looks to reverse cup, but ended up letting it through. Could be the pace which ensured it burst through his fingers",Navdeep Saini to Bairstow,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped! How costly is that going to prove? A very full delivery from {{BOWLER}} and {{BATSMAN}} toe-ended the biff-drive towards Finch at extra cover who looks to reverse cup, but ended up letting it through. Could be the pace which ensured it burst through his fingers",SRH,Navdeep Saini,Bairstow,Bairstow,,Navdeep,Saini,8,,7,5.0
10539,4162325,MI 1st Inns,12.0,"Kuldeep Yadav to Rohit, 2 runs, fifty for Rohit. He may not be in Eden or Wankhede but he still loves playing against KKR. Now needs to kick on and make it into a big innings. Slower and turning in, Rohit commits to the sweep and gets a top-edge over the vacant short fine region, the duo are able to come back for the second",Kuldeep Yadav to Rohit,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, fifty for {{BATSMAN}}. He may not be in Eden or Wankhede but he still loves playing against KKR. Now needs to kick on and make it into a big innings. Slower and turning in, {{BATSMAN}} commits to the sweep and gets a top-edge over the vacant short fine region, the duo are able to come back for the second",MI,Kuldeep Yadav,Rohit,Rohit,,Kuldeep,Yadav,5,,7,5.0
10643,2412742,CSK 1st Inns,17.1,"Rabada to du Plessis, 2 runs, he hasn't timed it, it's highhhh and it's Hetmyer again who drops it. Full and on the stumps, du Plessis looks to loft over the infied, but he's skied this. Hetymer ran back from cover, a tough catch, but it looks like he never got a finger on it. No, on second viewing it is clear that he got both hands but it bursts through to fall on the ground",Rabada to du Plessis,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, he hasn't timed it, it's highhhh and it's Hetmyer again who drops it. Full and on the stumps, {{BATSMAN}} looks to loft over the infied, but he's skied this. Hetymer ran back from cover, a tough catch, but it looks like he never got a finger on it. No, on second viewing it is clear that he got both hands but it bursts through to fall on the ground",CSK,Rabada,du Plessis,du,Plessis,Rabada,,2,7.0,6,
10736,3434824,MI 1st Inns,14.3,"Chahal to Ishan Kishan, 2 runs, They are checking for a boundary. Udana seems to have done a good job in saving a couple for his team. A thick top edge on the sweep, the fielder at short fine leg thought he was in business but it soared over his head. Udana runs across from the deep and keeps the ball in play",Chahal to Ishan Kishan,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, They are checking for a boundary. Udana seems to have done a good job in saving a couple for his team. A thick top edge on the sweep, the fielder at short fine leg thought he was in business but it soared over his head. Udana runs across from the deep and keeps the ball in play",MI,Chahal,Ishan Kishan,Ishan,Kishan,Chahal,,5,6.0,6,
10803,4969461,DC 1st Inns,19.1,"Khaleel Ahmed to Rabada, 2 runs, dropped -- and it's Manish Pandey of all people .. Rabada holds his pose on the one-kneed high-elbowed punch through the covers, which only finds long-off perfectly. Alas, too casual",Khaleel Ahmed to Rabada,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped -- and it's Manish Pandey of all people .. {{BATSMAN}} holds his pose on the one-kneed high-elbowed punch through the covers, which only finds long-off perfectly. Alas, too casual",DC,Khaleel Ahmed,Rabada,Rabada,,Khaleel,Ahmed,6,,7,5.0
10823,4969461,SRH 1st Inns,17.1,"Rabada to Bairstow, 2 runs, fifty for Bairstow and also the 50-run stand! Terrific yorker from Rabada and Bairstow somehow digs this out between his legs, towards deep square leg. They run hard and though the second run was risky, JB is comfortably home. It's been an unconventional Bairstow innings so far, not that free-flowing but the crucial part is that he has adapted. Also a very handy partnership, this",Rabada to Bairstow,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, fifty for {{BATSMAN}} and also the 50-run stand! Terrific yorker from {{BOWLER}} and {{BATSMAN}} somehow digs this out between his legs, towards deep square leg. They run hard and though the second run was risky, JB is comfortably home. It's been an unconventional {{BATSMAN}} innings so far, not that free-flowing but the crucial part is that he has adapted. Also a very handy partnership, this",SRH,Rabada,Bairstow,Bairstow,,Rabada,,8,,6,
10834,4969461,SRH 1st Inns,6.5,"Mishra to Warner, 2 runs, good running from Warner, nudged a well flighted delivery in front of mid-wicket and the call was always for the second run - Bairstow responded and they complete it with ease",Mishra to Warner,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, good running from {{BATSMAN}}, nudged a well flighted delivery in front of mid-wicket and the call was always for the second run - Bairstow responded and they complete it with ease",SRH,Mishra,Warner,Warner,,Mishra,,6,,6,
10900,2173525,KXIP 1st Inns,13.1,"Pattinson to Pooran, 2 runs, in the airrr, Hardik Pandya can't get there. Pooran sliced this lofted drive as Pattinson floated a full one, looked like pace off that, Hardik had a lot of ground to cover, he had to skate to get there",Pattinson to Pooran,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, in the airrr, Hardik Pandya can't get there. {{BATSMAN}} sliced this lofted drive as {{BOWLER}} floated a full one, looked like pace off that, Hardik had a lot of ground to cover, he had to skate to get there",KXIP,Pattinson,Pooran,Pooran,,Pattinson,,6,,9,
11012,8969749,RCB 1st Inns,14.2,"Rahul Tewatia to Kohli, 2 runs, 88.1kph, Kohli jogs down the pitch and hammers it over the bowler's head. Tewatia got fingertips to it and the long-off fielder put in a dive to his right to save a couple of runs. tough to call it a drop! That came towards the bowler very quickly",Rahul Tewatia to Kohli,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, 88.1kph, {{BATSMAN}} jogs down the pitch and hammers it over the bowler's head. {{BOWLER}} got fingertips to it and the long-off fielder put in a dive to his right to save a couple of runs. tough to call it a drop! That came towards the bowler very quickly",RCB,Rahul Tewatia,Kohli,Kohli,,Rahul,Tewatia,5,,5,7.0
11031,8969749,RCB 1st Inns,9.3,"Shreyas Gopal to Devdutt Padikkal, 2 runs, great work from Tewatia at long-off. Padikkal drilled it powerfully along the ground, it was racing away quickly and Tewatia bolted to his right and keeps the ball in play. Two to Padikkal and it's 50-partnership between these two",Shreyas Gopal to Devdutt Padikkal,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, great work from Tewatia at long-off. {{BATSMAN}} drilled it powerfully along the ground, it was racing away quickly and Tewatia bolted to his right and keeps the ball in play. Two to {{BATSMAN}} and it's 50-partnership between these two",RCB,Shreyas Gopal,Devdutt Padikkal,Devdutt,Padikkal,Shreyas,Gopal,7,8.0,7,5.0
11103,4947883,KKR 1st Inns,11.0,"Harshal Patel to Karthik, 2 runs, 120.3kph, off-lined yorker. Whipped round the corner, pinches the second, and KKR pinch a 100 ..",Harshal Patel to Karthik,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, 120.3kph, off-lined yorker. Whipped round the corner, pinches the second, and {{TEAM}} pinch a 100 ..",KKR,Harshal Patel,Karthik,Karthik,,Harshal,Patel,7,,7,5.0
11174,9843066,MI 1st Inns,6.2,"Abdul Samad to de Kock, 2 runs, flighted on the stumps, de Kock works it square on the leg-side and scampers back for the second",Abdul Samad to de Kock,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, flighted on the stumps, {{BATSMAN}} works it square on the leg-si{{BATSMAN}} and scampers back for the second",MI,Abdul Samad,de Kock,de,Kock,Abdul,Samad,2,4.0,5,5.0
11205,9843066,SRH 1st Inns,8.4,"Rahul Chahar to Warner, 2 runs, superb batting! Slower on leg stump, it's the googly and Warner called for two as soon as he wristed this through mid-wicket. Gets the right response from Manish Pandey",Rahul Chahar to Warner,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, superb batting! Slower on leg stump, it's the googly and {{BATSMAN}} called for two as soon as he wristed this through mid-wicket. Gets the right response from Manish Pandey",SRH,Rahul Chahar,Warner,Warner,,Rahul,Chahar,6,,5,6.0
11250,8460906,KXIP 1st Inns,16.5,"Dwayne Bravo to Pooran, 2 runs, chopped away, under-half, and an easy second before the man in the deep can clean up",Dwayne Bravo to Pooran,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, chopped away, under-half, and an easy second before the man in the deep can clean up",KXIP,Dwayne Bravo,Pooran,Pooran,,Dwayne,Bravo,6,,6,5.0
11299,4491659,RCB 1st Inns,1.3,"Nortje to Finch, 2 runs, dropped again! What's going on? Finch gets an another life as Dhawan fails to latch onto this one at slip as he tries to reverse cup it. Went at the full ball with hard hands and got an outside edge that absolutely flew to the man in the cordon. Looks like it's his day",Nortje to Finch,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped again! What's going on? {{BATSMAN}} gets an another life as Dhawan fails to latch onto this one at slip as he tries to reverse cup it. Went at the full ball with hard hands and got an outside edge that absolutely flew to the man in the cordon. Looks like it's his day",RCB,Nortje,Finch,Finch,,Nortje,,5,,6,
11333,3130666,MI 1st Inns,17.3,"Tom Curran to Hardik Pandya, 2 runs, 137.5kph right in the blockhole, Hardik jams it with a closed bat face into the mid-wicket region, the fielders are on the boundary edge allowing the second to be taken",Tom Curran to Hardik Pandya,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, 137.5kph right in the blockhole, {{BATSMAN}} jams it with a closed bat face into the mid-wicket region, the fielders are on the boundary edge allowing the second to be taken",MI,Tom Curran,Hardik Pandya,Hardik,Pandya,Tom,Curran,6,6.0,3,6.0
11337,3130666,MI 1st Inns,18.1,"Jofra Archer to Hardik Pandya, 2 runs, free-hit and Hardik cannot take toll of it. Low full toss on middle and leg, Hardik drills it down to long-on and Suryakumar races back for the second. He was helped by a slight fumble",Jofra Archer to Hardik Pandya,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, free-hit and {{BATSMAN}} cannot take toll of it. Low full toss on middle and leg, {{BATSMAN}} drills it down to long-on and Suryakumar races back for the second. He was helped by a slight fumble",MI,Jofra Archer,Hardik Pandya,Hardik,Pandya,Jofra,Archer,6,6.0,5,6.0
11501,1044022,SRH 1st Inns,20.0,"Shami to Williamson, 2 runs, nails the wide yorker outside off, Williamson drives it in front of square and wide of the fielder sweeping in the deep, Pooran races across and releases the ball quickly, just a brace",Shami to Williamson,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, nails the wide yorker outside off, {{BATSMAN}} drives it in front of square and wide of the fielder sweeping in the deep, Pooran races across and releases the ball quickly, just a brace",SRH,Shami,Williamson,Williamson,,Shami,,10,,5,
11512,1044022,SRH 1st Inns,9.3,"Arshdeep Singh to Bairstow, 2 runs, hasn't timed it well but manages to get this very straight and so, it falls in no man's land. Slower and fuller, Bairstow looked for the loft but couldn't get the perfection connection. Gets a brace to get to fifty! It's been a typical free-flowing innings from JB, he'll be hungry for more though",Arshdeep Singh to Bairstow,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, hasn't timed it well but manages to get this very straight and so, it falls in no man's land. Slower and fuller, {{BATSMAN}} looked for the loft but couldn't get the perfection connection. Gets a brace to get to fifty! It's been a typical free-flowing innings from JB, he'll be hungry for more though",SRH,Arshdeep Singh,Bairstow,Bairstow,,Arshdeep,Singh,8,,8,5.0
11535,5937426,DC 1st Inns,2.5,"Aaron to Prithvi Shaw, 2 runs, dropped! Prithvi Shaw takes on a pacy short ball and the top-edge carries all the way to the right of fine leg where Tyagi overruns and to make matters worse, he slips while letting the ball off his palm",Aaron to Prithvi Shaw,TWO,"{{BOWLER}} to {{BATSMAN}}, 2 runs, dropped! {{BATSMAN}} takes on a pacy short ball and the top-edge carries all the way to the right of fine leg where Tyagi overruns and to make matters worse, he slips while letting the ball off his palm",DC,Aaron,Prithvi Shaw,Prithvi,Shaw,Aaron,,7,4.0,5,
